model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,separation_rule,time
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.16019490600001518
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.1991601490001358
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08717938400013736
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.15951508600005582
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.19872086800000943
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08697659099993871
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.15893907800000306
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.19877841599986823
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.0873427349999929
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.16000924799982386
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.19949468000004345
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08723227299992686
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.1596676709998519
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.19890641799997866
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08739427999989857
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.15996645100017304
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.1990199220001614
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08735101600018425
TCP_Linux_Client,15,10,150,11,1102,2348,0,0,SepSeq,ADS,0.15570994899985635
TCP_Linux_Client,15,10,150,11,949,2080,0,0,SepSeq,ADS,0.09827608999989934
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08715229500012356
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.18045856700018703
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.18055273699997088
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.0877055079999991
TCP_Linux_Client,15,10,150,11,1102,2348,0,0,SepSeq,ADS,0.1560814429999482
TCP_Linux_Client,15,10,150,11,990,2136,0,0,SepSeq,ADS,0.10816184600002998
TCP_Linux_Client,15,10,150,11,899,2014,0,0,SepSeq,ADS,0.09474620699984371
TCP_Linux_Client,15,10,150,11,898,2012,0,0,SepSeq,ADS,0.09453142300003492
TCP_Linux_Client,15,10,150,11,1075,2271,0,0,SepSeq,ADS,0.15885719399989284
TCP_Linux_Client,15,10,150,11,1149,2403,0,0,SepSeq,ADS,0.17843292900010965
TCP_Linux_Client,15,10,150,11,949,2080,0,0,SepSeq,ADS,0.09937654999998813
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08744624599989947
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.20073950699998022
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08776734599996416
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.16008279999982733
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.19913261600004262
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08733961300004012
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.15959840000004988
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.19879782599991813
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08720876100005626
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.1593088260001423
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.2004292470001019
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08739506500000971
TCP_Linux_Client,15,10,150,11,1081,2283,0,0,SepSeq,ADS,0.16025954499991713
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.19922581899982106
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.0873481260000517
TCP_Linux_Client,15,10,150,11,1102,2348,0,0,SepSeq,ADS,0.1560153939999509
TCP_Linux_Client,15,10,150,11,949,2080,0,0,SepSeq,ADS,0.09873702799995954
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08756407700002455
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.17976763000001483
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.1801750390000052
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08720324800015078
TCP_Linux_Client,15,10,150,11,1102,2348,0,0,SepSeq,ADS,0.15716840899995077
TCP_Linux_Client,15,10,150,11,990,2136,0,0,SepSeq,ADS,0.10825809499988281
TCP_Linux_Client,15,10,150,11,899,2014,0,0,SepSeq,ADS,0.0944755460000124
TCP_Linux_Client,15,10,150,11,898,2012,0,0,SepSeq,ADS,0.09445551799990426
TCP_Linux_Client,15,10,150,11,1120,2346,0,0,SepSeq,ADS,0.16942224300009912
TCP_Linux_Client,15,10,150,11,990,2136,0,0,SepSeq,ADS,0.10845063800002208
TCP_Linux_Client,15,10,150,11,849,1942,0,0,SepSeq,ADS,0.09165839100000994
TCP_Linux_Client,15,10,150,11,1075,2271,0,0,SepSeq,ADS,0.1584639079999306
TCP_Linux_Client,15,10,150,11,1145,2399,0,0,SepSeq,ADS,0.1788801440000043
TCP_Linux_Client,15,10,150,11,946,2081,0,0,SepSeq,ADS,0.10953405300006125
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.1802616620000208
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.17968299799986198
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08794782899985876
TCP_Linux_Client,15,10,150,11,1102,2348,0,0,SepSeq,ADS,0.15640955300000314
TCP_Linux_Client,15,10,150,11,990,2136,0,0,SepSeq,ADS,0.10851406799997676
TCP_Linux_Client,15,10,150,11,849,1942,0,0,SepSeq,ADS,0.09116475899986654
TCP_Linux_Client,15,10,150,11,1047,2268,0,0,SepSeq,ADS,0.14594008900007793
TCP_Linux_Client,15,10,150,11,1149,2403,0,0,SepSeq,ADS,0.17948170900012883
TCP_Linux_Client,15,10,150,11,949,2080,0,0,SepSeq,ADS,0.09863811299987901
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08810089200005677
TCP_Linux_Client,15,10,150,11,1147,2403,0,0,SepSeq,ADS,0.19968964200006667
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.0873946409999462
TCP_Linux_Client,15,10,150,11,1102,2348,0,0,SepSeq,ADS,0.1558082579999791
TCP_Linux_Client,15,10,150,11,949,2080,0,0,SepSeq,ADS,0.09841316799997912
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08805548500004079
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.1857675419998941
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.18074485599981926
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.0874363479999829
TCP_Linux_Client,15,10,150,11,1102,2348,0,0,SepSeq,ADS,0.15627777999998216
TCP_Linux_Client,15,10,150,11,990,2136,0,0,SepSeq,ADS,0.10820745799992437
TCP_Linux_Client,15,10,150,11,899,2014,0,0,SepSeq,ADS,0.09488592700017762
TCP_Linux_Client,15,10,150,11,898,2012,0,0,SepSeq,ADS,0.09466817599991373
TCP_Linux_Client,15,10,150,11,1113,2337,0,0,SepSeq,ADS,0.16183845500017924
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08745030799991582
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.17949027899999237
TCP_Linux_Client,15,10,150,11,1175,2431,0,0,SepSeq,ADS,0.17979103399989071
TCP_Linux_Client,15,10,150,11,830,1914,0,0,SepSeq,ADS,0.08801239200010968
TCP_Linux_Client,15,10,150,11,1102,2348,0,0,SepSeq,ADS,0.15717145500002516
TCP_Linux_Client,15,10,150,11,990,2136,0,0,SepSeq,ADS,0.10833762300012495
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15330773599998793
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15166734399986126
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15159145500001614
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15168951199984804
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15147397600003387
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1516309410001213
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1514830839998922
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1512089319999177
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15135637899993526
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1533408780001082
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1522916260000784
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1517471120000664
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.151614046000077
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15203813400012223
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1516773959999682
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15151487599996472
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15181719700012763
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15169307800010756
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15125244699993345
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15155159599999024
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1515808429999197
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15338117999999668
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1518692669999382
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15202181900008327
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15181544600000052
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15168733500013332
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15253618399992774
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15163330500013217
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15167840200001592
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15160626300007607
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1514346270000715
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15152390000002924
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15197683800010964
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15281051800002388
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.151882735000072
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15142032800008565
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15152787600004558
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1517388889999438
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15179230299986557
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15183578100004524
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1529390590001185
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15155871700017087
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15172695499995825
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15133112099988466
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1515311670000301
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15317758600008347
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15228564400013056
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15165274900004988
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15169500499996502
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15204584000002797
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1518920870000784
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15155643000002783
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15174190700008694
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15207707799982018
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1517517559998396
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15166903399995135
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15166666900017844
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1527633059999971
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15220262699995146
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15191808199983825
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15174307400002363
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15182365000009668
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1516207839999879
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15209068499984824
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1517189740000049
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15199821900000643
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15173357300000134
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15167503099996793
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1518562149999525
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15314132699995753
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.152179249000028
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1524807079999846
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15208992799989574
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15213326699995378
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1517938269998922
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15183062100004463
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15183237199994437
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15167157199994108
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15138302599984854
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15167775999998412
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1514636699998846
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15346938699985913
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1535194489999867
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15210362699986035
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1517701230000057
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15161885300017275
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15164457699984268
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15189514100006818
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15184484199994586
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1518167290000747
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1519243790000928
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1516616649998923
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.151880877999929
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1534521409998888
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1520959380000022
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1523989840000013
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15191063799989024
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1518816110001353
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.15190555599997424
TCP_Linux_Client,15,10,150,11,1199,2154,0,0,ADS,ADS,0.1520059479998963
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.10082591900004445
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08242726399998901
DropBear,17,13,221,12,839,4760,0,0,Nothing,SepSeq,0.0898755370001254
DropBear,17,13,221,11,822,4690,0,0,Nothing,SepSeq,0.07925038500002302
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09708470000009584
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.0824776220001695
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09646454299991092
DropBear,17,13,221,11,822,4690,0,0,Nothing,SepSeq,0.07932072000016888
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09753222899985303
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08193852799990964
DropBear,17,13,221,11,848,4886,0,0,Nothing,SepSeq,0.08564535300001808
DropBear,17,13,221,13,845,4766,0,0,Nothing,SepSeq,0.09376645399993322
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.0977493279999635
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08185466399982033
DropBear,17,13,221,11,848,4886,0,0,Nothing,SepSeq,0.08586624700001266
DropBear,17,13,221,13,834,4723,0,0,Nothing,SepSeq,0.09734574899994186
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09791942499987272
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08207129100014754
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09638115899997501
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09715089699989221
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08223948500017286
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09719976800010954
DropBear,17,13,221,12,819,4597,0,0,Nothing,SepSeq,0.08324302699998043
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09746660600012547
DropBear,17,13,221,13,835,4749,0,0,Nothing,SepSeq,0.09419398399995771
DropBear,17,13,221,12,814,4556,0,0,Nothing,SepSeq,0.08256495299997368
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08181276499999512
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09638937599993369
DropBear,17,13,221,11,822,4690,0,0,Nothing,SepSeq,0.08000995800011879
DropBear,17,13,221,13,844,4809,0,0,Nothing,SepSeq,0.098727474000043
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09721036899986757
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08203371899980993
DropBear,17,13,221,13,843,4797,0,0,Nothing,SepSeq,0.09763913500000854
DropBear,17,13,221,13,845,4766,0,0,Nothing,SepSeq,0.09330482400014262
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09923426199998175
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08218066800009183
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09698678599988853
DropBear,17,13,221,12,836,4733,0,0,Nothing,SepSeq,0.0843445939999583
DropBear,17,13,221,11,848,4886,0,0,Nothing,SepSeq,0.08657306200007042
DropBear,17,13,221,13,845,4766,0,0,Nothing,SepSeq,0.09316158499996163
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09805318299981991
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08221279000008508
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09689375400012068
DropBear,17,13,221,12,819,4597,0,0,Nothing,SepSeq,0.08349082900008398
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09767152199992779
DropBear,17,13,221,13,835,4749,0,0,Nothing,SepSeq,0.09435879900001964
DropBear,17,13,221,12,836,4733,0,0,Nothing,SepSeq,0.08479026899999553
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.099678928000003
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09622102000002997
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09811497999999119
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.0823543429999063
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09654492899994693
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09815766700012318
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.10360194700001557
DropBear,17,13,221,13,835,4749,0,0,Nothing,SepSeq,0.09435940899993511
DropBear,17,13,221,12,819,4597,0,0,Nothing,SepSeq,0.08433807500000512
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.0978928409999753
DropBear,17,13,221,13,835,4749,0,0,Nothing,SepSeq,0.09558966899999177
DropBear,17,13,221,12,819,4597,0,0,Nothing,SepSeq,0.08351955200009797
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09809640399998898
DropBear,17,13,221,13,835,4749,0,0,Nothing,SepSeq,0.09494026599986682
DropBear,17,13,221,12,814,4556,0,0,Nothing,SepSeq,0.08217952399991191
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08253786699992816
DropBear,17,13,221,11,848,4886,0,0,Nothing,SepSeq,0.08577677900007075
DropBear,17,13,221,13,845,4766,0,0,Nothing,SepSeq,0.09350180000001274
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09814009199999418
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08227862999979152
DropBear,17,13,221,12,839,4760,0,0,Nothing,SepSeq,0.09009412999989763
DropBear,17,13,221,11,822,4690,0,0,Nothing,SepSeq,0.07972040499998911
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09770431099991583
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08302789899994423
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09680501100001493
DropBear,17,13,221,11,822,4690,0,0,Nothing,SepSeq,0.07922685199991975
DropBear,17,13,221,11,881,5060,0,0,Nothing,SepSeq,0.08752111300009346
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08194108799989408
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09912054599999465
DropBear,17,13,221,13,840,4769,0,0,Nothing,SepSeq,0.09629162800001723
DropBear,17,13,221,13,841,4781,0,0,Nothing,SepSeq,0.09802069500005928
DropBear,17,13,221,11,844,4804,0,0,Nothing,SepSeq,0.08204128700003821
DropBear,17,13,221,11,848,4886,0,0,Nothing,SepSeq,0.08561348200009888
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09905222499992306
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.0993794920000255
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09916577399985727
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09891517899995961
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09927835700000287
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09908113500000582
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09923340499994993
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09881348499993692
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09876290699980927
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09948740799995903
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09896824699990248
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.0990921459999754
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09919619099991905
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09953456799985361
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09915188800005126
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.099144656000135
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09905820700009826
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09934202399995229
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09890742000015962
DropBear,17,13,221,13,846,4825,0,0,Nothing,SepSeq,0.09916542199994183
DropBear,17,13,221,11,672,4022,0,0,SepSeq,SepSeq,0.07907893400010835
DropBear,17,13,221,12,667,3812,0,0,SepSeq,SepSeq,0.07579682599998705
DropBear,17,13,221,11,648,3818,0,0,SepSeq,SepSeq,0.07471140100005869
DropBear,17,13,221,14,667,4017,0,0,SepSeq,SepSeq,0.09326293300000543
DropBear,17,13,221,11,668,3988,0,0,SepSeq,SepSeq,0.07678004299987151
DropBear,17,13,221,12,667,3812,0,0,SepSeq,SepSeq,0.07590776300003199
DropBear,17,13,221,11,648,3818,0,0,SepSeq,SepSeq,0.07523191400014184
DropBear,17,13,221,12,653,3741,0,0,SepSeq,SepSeq,0.07609769100008634
DropBear,17,13,221,12,686,3978,0,0,SepSeq,SepSeq,0.08068353599992406
DropBear,17,13,221,11,667,3980,0,0,SepSeq,SepSeq,0.07720591399993282
DropBear,17,13,221,12,667,3812,0,0,SepSeq,SepSeq,0.07588709900005597
DropBear,17,13,221,11,648,3818,0,0,SepSeq,SepSeq,0.07526227099992866
DropBear,17,13,221,14,667,4017,0,0,SepSeq,SepSeq,0.09363625200012393
DropBear,17,13,221,11,667,3980,0,0,SepSeq,SepSeq,0.07770181899991258
DropBear,17,13,221,12,667,3812,0,0,SepSeq,SepSeq,0.07593280799983404
DropBear,17,13,221,11,648,3818,0,0,SepSeq,SepSeq,0.07494806799991238
DropBear,17,13,221,12,667,3812,0,0,SepSeq,SepSeq,0.07568737099995815
DropBear,17,13,221,11,636,3670,0,0,SepSeq,SepSeq,0.07417963000011696
DropBear,17,13,221,14,629,3784,0,0,SepSeq,SepSeq,0.08809084500012432
