model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
NSS_3.17.4_server_regular,8,8,64,5,283,494,16724,101417,Nothing,ADS,0.1614184359787032
NSS_3.17.4_server_regular,8,8,64,5,316,549,20844,126494,Nothing,ADS,0.17845875001512468
NSS_3.17.4_server_regular,8,8,64,5,325,567,16951,102475,Nothing,ADS,0.15167633598321117
NSS_3.17.4_server_regular,8,8,64,6,309,542,16800,101767,Nothing,ADS,0.13257430799421854
NSS_3.17.4_server_regular,8,8,64,6,330,577,16742,101505,Nothing,ADS,0.13407980001647957
NSS_3.17.4_server_regular,8,8,64,6,330,573,20845,126496,Nothing,ADS,0.1489130559784826
NSS_3.17.4_server_regular,8,8,64,6,351,613,20845,126497,Nothing,ADS,0.12884530099108815
NSS_3.17.4_server_regular,8,8,64,5,325,570,16767,101645,Nothing,ADS,0.12026362001779489
NSS_3.17.4_server_regular,8,8,64,5,314,544,16805,101797,Nothing,ADS,0.1763183840084821
NSS_3.17.4_server_regular,8,8,64,6,338,589,16724,101425,Nothing,ADS,0.12198630199418403
NSS_3.17.4_server_regular,8,8,64,6,342,594,20845,126496,Nothing,ADS,0.14742063399171457
NSS_3.17.4_server_regular,8,8,64,5,273,474,16992,102744,Nothing,ADS,0.17212302499683574
NSS_3.17.4_server_regular,8,8,64,5,305,532,16828,101899,Nothing,ADS,0.16524668299825862
NSS_3.17.4_server_regular,8,8,64,6,324,568,16746,101525,Nothing,ADS,0.12950970500241965
NSS_3.17.4_server_regular,8,8,64,6,319,557,16775,101647,Nothing,ADS,0.1683166720031295
NSS_3.17.4_server_regular,8,8,64,6,289,512,17047,102959,Nothing,ADS,0.19396331600728445
NSS_3.17.4_server_regular,8,8,64,5,322,554,16721,101400,Nothing,ADS,0.12076738898758776
NSS_3.17.4_server_regular,8,8,64,6,323,562,16690,101261,Nothing,ADS,0.12362868300988339
NSS_3.17.4_server_regular,8,8,64,6,325,567,16895,102208,Nothing,ADS,0.1411790860001929
NSS_3.17.4_server_regular,8,8,64,5,303,526,20844,126494,Nothing,ADS,0.17960619399673305
NSS_3.17.4_server_regular,8,8,64,6,311,540,16866,102123,Nothing,ADS,0.13588076102314517
NSS_3.17.4_server_regular,8,8,64,6,329,572,16750,101546,Nothing,ADS,0.1392503620008938
NSS_3.17.4_server_regular,8,8,64,5,289,504,16981,102731,Nothing,ADS,0.17741394200129434
NSS_3.17.4_server_regular,8,8,64,6,325,567,20845,126497,Nothing,ADS,0.15890516701620072
NSS_3.17.4_server_regular,8,8,64,5,309,539,16782,101693,Nothing,ADS,0.13063395099015906
NSS_3.17.4_server_regular,8,8,64,7,301,529,20846,126499,Nothing,ADS,0.21606178599176928
NSS_3.17.4_server_regular,8,8,64,6,320,559,16819,101893,Nothing,ADS,0.14688255201326683
NSS_3.17.4_server_regular,8,8,64,5,318,559,16717,101389,Nothing,ADS,0.13191469601588324
NSS_3.17.4_server_regular,8,8,64,6,357,626,16835,101925,Nothing,ADS,0.13167020698892884
NSS_3.17.4_server_regular,8,8,64,5,329,574,16682,101227,Nothing,ADS,0.12957480200566351
NSS_3.17.4_server_regular,8,8,64,5,310,537,16767,101644,Nothing,ADS,0.1316028730070684
NSS_3.17.4_server_regular,8,8,64,6,306,536,16751,101545,Nothing,ADS,0.13364327998715453
NSS_3.17.4_server_regular,8,8,64,5,294,516,16773,101638,Nothing,ADS,0.17393510101828724
NSS_3.17.4_server_regular,8,8,64,6,338,589,16750,101576,Nothing,ADS,0.12417876999825239
NSS_3.17.4_server_regular,8,8,64,5,336,585,20844,126494,Nothing,ADS,0.1452031749940943
NSS_3.17.4_server_regular,8,8,64,6,313,549,16992,102654,Nothing,ADS,0.16442698097671382
NSS_3.17.4_server_regular,8,8,64,5,325,567,16721,101399,Nothing,ADS,0.1407833230041433
NSS_3.17.4_server_regular,8,8,64,5,313,549,16829,101920,Nothing,ADS,0.14784067799337208
NSS_3.17.4_server_regular,8,8,64,6,333,583,16704,101325,Nothing,ADS,0.11725458002183586
NSS_3.17.4_server_regular,8,8,64,6,351,612,20845,126496,Nothing,ADS,0.13671816501300782
NSS_3.17.4_server_regular,8,8,64,6,346,605,16782,101666,Nothing,ADS,0.12201509100850672
NSS_3.17.4_server_regular,8,8,64,6,335,587,20845,126497,Nothing,ADS,0.160223724989919
NSS_3.17.4_server_regular,8,8,64,5,328,568,16788,101707,Nothing,ADS,0.151123577990802
NSS_3.17.4_server_regular,8,8,64,5,307,540,16896,102247,Nothing,ADS,0.15429200601647608
NSS_3.17.4_server_regular,8,8,64,5,300,524,16676,101198,Nothing,ADS,0.1517943580111023
NSS_3.17.4_server_regular,8,8,64,5,298,520,20844,126494,Nothing,ADS,0.1863842020102311
NSS_3.17.4_server_regular,8,8,64,6,297,515,20845,126496,Nothing,ADS,0.17808185098692775
NSS_3.17.4_server_regular,8,8,64,5,279,490,16964,102551,Nothing,ADS,0.18540894900797866
NSS_3.17.4_server_regular,8,8,64,6,331,574,16711,101363,Nothing,ADS,0.15186359599465504
NSS_3.17.4_server_regular,8,8,64,5,323,560,16730,101451,Nothing,ADS,0.1504854370141402
NSS_3.17.4_server_regular,8,8,64,5,321,561,16715,101377,Nothing,ADS,0.1332087559858337
NSS_3.17.4_server_regular,8,8,64,5,321,560,16676,101198,Nothing,ADS,0.14795789899653755
NSS_3.17.4_server_regular,8,8,64,5,288,503,16856,102060,Nothing,ADS,0.13388158101588488
NSS_3.17.4_server_regular,8,8,64,5,301,524,16785,101715,Nothing,ADS,0.13472998901852407
NSS_3.17.4_server_regular,8,8,64,5,336,588,16676,101198,Nothing,ADS,0.11765011597890407
NSS_3.17.4_server_regular,8,8,64,5,310,539,16908,102278,Nothing,ADS,0.13979782798560336
NSS_3.17.4_server_regular,8,8,64,6,310,544,16816,101851,Nothing,ADS,0.15004649700131267
NSS_3.17.4_server_regular,8,8,64,5,336,585,20844,126495,Nothing,ADS,0.1612826189957559
NSS_3.17.4_server_regular,8,8,64,5,135,315,20844,126494,SepSeq,ADS,0.12266702300985344
NSS_3.17.4_server_regular,8,8,64,6,133,322,16810,101839,SepSeq,ADS,0.1006749139924068
NSS_3.17.4_server_regular,8,8,64,5,258,511,16691,101269,SepSeq,ADS,0.11104844999499619
NSS_3.17.4_server_regular,8,8,64,7,162,356,16714,101371,SepSeq,ADS,0.10702560501522385
NSS_3.17.4_server_regular,8,8,64,6,152,353,20845,126496,SepSeq,ADS,0.1264760009944439
NSS_3.17.4_server_regular,8,8,64,6,139,328,16868,102116,SepSeq,ADS,0.13067426200723276
NSS_3.17.4_server_regular,8,8,64,5,130,309,16676,101198,SepSeq,ADS,0.12866077199578285
NSS_3.17.4_server_regular,8,8,64,6,129,329,16741,101496,SepSeq,ADS,0.09549479198176414
NSS_3.17.4_server_regular,8,8,64,7,270,546,20846,126500,SepSeq,ADS,0.1313136729877442
NSS_3.17.4_server_regular,8,8,64,6,113,279,16680,101210,SepSeq,ADS,0.10526102600852028
NSS_3.17.4_server_regular,8,8,64,5,155,359,16690,101264,SepSeq,ADS,0.09818052998161875
NSS_3.17.4_server_regular,8,8,64,6,141,332,16677,101200,SepSeq,ADS,0.09981997701106593
NSS_3.17.4_server_regular,8,8,64,5,147,334,16784,101713,SepSeq,ADS,0.09993879401008599
NSS_3.17.4_server_regular,8,8,64,7,204,417,16717,101385,SepSeq,ADS,0.10524794799857773
NSS_3.17.4_server_regular,8,8,64,6,181,370,16765,101629,SepSeq,ADS,0.10822653002105653
NSS_3.17.4_server_regular,8,8,64,7,145,345,20846,126499,SepSeq,ADS,0.12017610800103284
NSS_3.17.4_server_regular,8,8,64,5,140,334,16707,101344,SepSeq,ADS,0.09321096201892942
NSS_3.17.4_server_regular,8,8,64,6,142,337,16864,102055,SepSeq,ADS,0.10831183698610403
NSS_3.17.4_server_regular,8,8,64,6,138,341,16770,101628,SepSeq,ADS,0.10704178101150319
NSS_3.17.4_server_regular,8,8,64,5,138,323,16779,101691,SepSeq,ADS,0.09967329699429683
NSS_3.17.4_server_regular,8,8,64,6,140,332,16679,101209,SepSeq,ADS,0.09531194000737742
NSS_3.17.4_server_regular,8,8,64,5,123,299,16754,101563,SepSeq,ADS,0.11034782600472681
NSS_3.17.4_server_regular,8,8,64,6,149,347,16697,101294,SepSeq,ADS,0.10788337100530043
NSS_3.17.4_server_regular,8,8,64,6,134,323,16841,101961,SepSeq,ADS,0.13064067999948747
NSS_3.17.4_server_regular,8,8,64,5,246,500,16695,101286,SepSeq,ADS,0.13296499600983225
NSS_3.17.4_server_regular,8,8,64,6,270,544,16729,101430,SepSeq,ADS,0.10708332597278059
NSS_3.17.4_server_regular,8,8,64,6,146,352,16685,101235,SepSeq,ADS,0.10255724101443775
NSS_3.17.4_server_regular,8,8,64,6,217,466,20845,126498,SepSeq,ADS,0.12754057298297994
NSS_3.17.4_server_regular,8,8,64,6,128,312,16708,101344,SepSeq,ADS,0.10121873900061473
NSS_3.17.4_server_regular,8,8,64,6,168,374,16708,101353,SepSeq,ADS,0.09898637101287022
NSS_3.17.4_server_regular,8,8,64,5,274,556,16683,101228,SepSeq,ADS,0.10097915498772636
NSS_3.17.4_server_regular,8,8,64,6,138,318,16677,101201,SepSeq,ADS,0.10310165598639287
NSS_3.17.4_server_regular,8,8,64,6,132,313,16680,101216,SepSeq,ADS,0.10475173097802326
NSS_3.17.4_server_regular,8,8,64,6,149,333,16723,101415,SepSeq,ADS,0.11302160102059133
NSS_3.17.4_server_regular,8,8,64,5,134,317,20844,126495,SepSeq,ADS,0.12701913801720366
NSS_3.17.4_server_regular,8,8,64,7,161,344,20846,126499,SepSeq,ADS,0.1332934449892491
NSS_3.17.4_server_regular,8,8,64,6,145,349,16714,101365,SepSeq,ADS,0.10665410498040728
NSS_3.17.4_server_regular,8,8,64,5,136,314,17131,103406,SepSeq,ADS,0.1454483899869956
NSS_3.17.4_server_regular,8,8,64,6,196,446,16879,102195,SepSeq,ADS,0.12461424499633722
NSS_3.17.4_server_regular,8,8,64,6,209,437,16708,101345,SepSeq,ADS,0.12703295901883394
NSS_3.17.4_server_regular,8,8,64,5,218,462,16791,101766,SepSeq,ADS,0.11800284398486838
NSS_3.17.4_server_regular,8,8,64,6,155,351,16702,101309,SepSeq,ADS,0.10120178898796439
NSS_3.17.4_server_regular,8,8,64,6,119,291,16774,101654,SepSeq,ADS,0.11166695400606841
NSS_3.17.4_server_regular,8,8,64,6,138,332,16776,101686,SepSeq,ADS,0.10578510799678043
NSS_3.17.4_server_regular,8,8,64,5,261,536,16825,101884,SepSeq,ADS,0.11766548498417251
NSS_3.17.4_server_regular,8,8,64,6,181,386,20845,126496,SepSeq,ADS,0.14921471301931888
NSS_3.17.4_server_regular,8,8,64,6,207,436,16712,101366,SepSeq,ADS,0.10274690401274711
NSS_3.17.4_server_regular,8,8,64,6,240,487,16686,101243,SepSeq,ADS,0.14490444198600017
NSS_3.17.4_server_regular,8,8,64,5,129,325,16676,101198,SepSeq,ADS,0.08636538698920049
NSS_3.17.4_server_regular,8,8,64,5,140,333,16676,101199,SepSeq,ADS,0.10060227900976315
NSS_3.17.4_server_regular,8,8,64,5,205,432,16877,102125,SepSeq,ADS,0.11253892199601978
NSS_3.17.4_server_regular,8,8,64,6,193,403,16745,101518,SepSeq,ADS,0.11220521302311681
NSS_3.17.4_server_regular,8,8,64,5,126,306,16778,101676,SepSeq,ADS,0.10880235099466518
NSS_3.17.4_server_regular,8,8,64,5,275,548,20844,126492,SepSeq,ADS,0.12071396500687115
NSS_3.17.4_server_regular,8,8,64,7,161,379,20846,126499,SepSeq,ADS,0.11732257500989363
NSS_3.17.4_server_regular,8,8,64,6,176,389,16834,101949,SepSeq,ADS,0.12116425699787214
NSS_3.17.4_server_regular,8,8,64,6,167,381,16680,101215,SepSeq,ADS,0.09242254999116994
NSS_3.17.4_server_regular,8,8,64,5,124,300,16771,101646,SepSeq,ADS,0.10739666898734868
NSS_3.17.4_server_regular,8,8,64,6,144,341,16804,101810,SepSeq,ADS,0.11578980000922456
NSS_3.17.4_server_regular,8,8,64,6,266,517,16740,101494,SepSeq,ADS,0.1315588889992796
NSS_3.17.4_server_regular,8,8,64,7,270,541,20846,126499,SepSeq,ADS,0.13631143301608972
NSS_3.17.4_server_regular,8,8,64,6,247,503,16713,101371,SepSeq,ADS,0.11061353801051155
NSS_3.17.4_server_regular,8,8,64,6,223,471,20845,126496,SepSeq,ADS,0.1522585659986362
NSS_3.17.4_server_regular,8,8,64,6,138,316,16863,102053,SepSeq,ADS,0.11727284200605936
NSS_3.17.4_server_regular,8,8,64,6,130,316,16840,101966,SepSeq,ADS,0.11307775400928222
NSS_3.17.4_server_regular,8,8,64,6,134,324,16843,101973,SepSeq,ADS,0.1048497169977054
NSS_3.17.4_server_regular,8,8,64,5,165,375,16761,101594,SepSeq,ADS,0.10616786099853925
NSS_3.17.4_server_regular,8,8,64,6,142,337,16680,101214,SepSeq,ADS,0.10087087299325503
NSS_3.17.4_server_regular,8,8,64,7,148,347,16847,102010,SepSeq,ADS,0.10581308501423337
NSS_3.17.4_server_regular,8,8,64,6,151,360,16688,101255,SepSeq,ADS,0.09641937300330028
NSS_3.17.4_server_regular,8,8,64,6,141,339,16677,101200,SepSeq,ADS,0.09890880601597019
NSS_3.17.4_server_regular,8,8,64,5,143,330,16676,101198,SepSeq,ADS,0.10142055299365893
NSS_3.17.4_server_regular,8,8,64,7,188,418,16761,101598,SepSeq,ADS,0.13182636600686237
NSS_3.17.4_server_regular,8,8,64,5,117,293,16965,102513,SepSeq,ADS,0.1131416879943572
NSS_3.17.4_server_regular,8,8,64,7,154,373,16726,101422,SepSeq,ADS,0.0998265489761252
NSS_3.17.4_server_regular,8,8,64,7,259,542,20846,126501,SepSeq,ADS,0.1517562689841725
NSS_3.17.4_server_regular,8,8,64,7,172,399,16681,101218,SepSeq,ADS,0.09694297600071877
NSS_3.17.4_server_regular,8,8,64,6,144,344,16745,101500,SepSeq,ADS,0.0972646150039509
NSS_3.17.4_server_regular,8,8,64,7,252,509,16747,101540,SepSeq,ADS,0.11312779199215584
NSS_3.17.4_server_regular,8,8,64,6,142,346,20845,126497,SepSeq,ADS,0.11563860299065709
NSS_3.17.4_server_regular,8,8,64,6,130,312,16926,102412,SepSeq,ADS,0.11362571100471541
NSS_3.17.4_server_regular,8,8,64,6,155,353,16845,102004,SepSeq,ADS,0.11198165098903701
NSS_3.17.4_server_regular,8,8,64,6,141,344,16737,101478,SepSeq,ADS,0.10872469999594614
NSS_3.17.4_server_regular,8,8,64,6,139,343,20845,126496,SepSeq,ADS,0.12173352699028328
NSS_3.17.4_server_regular,8,8,64,7,165,382,16788,101706,SepSeq,ADS,0.10679891100153327
NSS_3.17.4_server_regular,8,8,64,6,134,311,16707,101340,SepSeq,ADS,0.11895577100221999
NSS_3.17.4_server_regular,8,8,64,6,196,415,16872,102126,SepSeq,ADS,0.1246744419913739
NSS_3.17.4_server_regular,8,8,64,5,174,372,16771,101667,SepSeq,ADS,0.10442226898157969
NSS_3.17.4_server_regular,8,8,64,5,144,329,20844,126494,SepSeq,ADS,0.1226005369971972
NSS_3.17.4_server_regular,8,8,64,6,278,555,20845,126497,SepSeq,ADS,0.13365605799481273
NSS_3.17.4_server_regular,8,8,64,6,178,387,16742,101519,SepSeq,ADS,0.10520578900468536
NSS_3.17.4_server_regular,8,8,64,6,155,364,16751,101574,SepSeq,ADS,0.10428882998530753
NSS_3.17.4_server_regular,8,8,64,7,177,398,16860,102045,SepSeq,ADS,0.12219895998714492
NSS_3.17.4_server_regular,8,8,64,7,137,307,16778,101670,SepSeq,ADS,0.10233927899389528
NSS_3.17.4_server_regular,8,8,64,6,130,312,16698,101297,SepSeq,ADS,0.12631113600218669
NSS_3.17.4_server_regular,8,8,64,5,145,341,16676,101198,SepSeq,ADS,0.09771238200482912
NSS_3.17.4_server_regular,8,8,64,6,145,349,16677,101201,SepSeq,ADS,0.10541645699413493
NSS_3.17.4_server_regular,8,8,64,6,196,415,16740,101493,SepSeq,ADS,0.13722367500304244
NSS_3.17.4_server_regular,8,8,64,6,143,330,16821,101865,SepSeq,ADS,0.10440300998743623
NSS_3.17.4_server_regular,8,8,64,6,144,345,16679,101209,SepSeq,ADS,0.0985170729982201
NSS_3.17.4_server_regular,8,8,64,5,267,383,16695,101285,ADS,ADS,0.18472919100895524
NSS_3.17.4_server_regular,8,8,64,5,335,489,20844,126494,ADS,ADS,0.14379506499972194
NSS_3.17.4_server_regular,8,8,64,5,294,425,20844,126494,ADS,ADS,0.14236945001175627
NSS_3.17.4_server_regular,8,8,64,6,304,444,16695,101285,ADS,ADS,0.17043233101139776
NSS_3.17.4_server_regular,8,8,64,5,304,440,16695,101284,ADS,ADS,0.12224589299876243
NSS_3.17.4_server_regular,8,8,64,5,311,453,16706,101339,ADS,ADS,0.11260540800867602
NSS_3.17.4_server_regular,8,8,64,5,301,437,16780,101678,ADS,ADS,0.13597175598260947
NSS_3.17.4_server_regular,8,8,64,5,310,454,16768,101631,ADS,ADS,0.12145759700797498
NSS_3.17.4_server_regular,8,8,64,5,300,436,16776,101661,ADS,ADS,0.1264148830086924
NSS_3.17.4_server_regular,8,8,64,6,320,477,16819,101860,ADS,ADS,0.1319302039919421
NSS_3.17.4_server_regular,8,8,64,6,328,481,16730,101444,ADS,ADS,0.11025936700752936
NSS_3.17.4_server_regular,8,8,64,5,294,427,16752,101547,ADS,ADS,0.1482457620149944
NSS_3.17.4_server_regular,8,8,64,5,328,477,16696,101292,ADS,ADS,0.1055163370037917
NSS_3.17.4_server_regular,8,8,64,6,314,457,16794,101775,ADS,ADS,0.1477842410095036
NSS_3.17.4_server_regular,8,8,64,5,321,469,16676,101198,ADS,ADS,0.12926590401912108
NSS_3.17.4_server_regular,8,8,64,5,290,419,16709,101349,ADS,ADS,0.12652544298907742
NSS_3.17.4_server_regular,8,8,64,5,313,455,16744,101508,ADS,ADS,0.12905601898091845
NSS_3.17.4_server_regular,8,8,64,5,318,465,16676,101198,ADS,ADS,0.12975784300942905
NSS_3.17.4_server_regular,8,8,64,6,300,442,16764,101617,ADS,ADS,0.13337669399334118
NSS_3.17.4_server_regular,8,8,64,6,323,474,16728,101435,ADS,ADS,0.10798231197986752
NSS_3.17.4_server_regular,8,8,64,5,323,472,20844,126494,ADS,ADS,0.12269689698587172
NSS_3.17.4_server_regular,8,8,64,6,311,457,16828,101899,ADS,ADS,0.14630031000706367
NSS_3.17.4_server_regular,8,8,64,5,318,463,16762,101596,ADS,ADS,0.10989273601444438
NSS_3.17.4_server_regular,8,8,64,5,303,440,16688,101250,ADS,ADS,0.11517712302156724
NSS_3.17.4_server_regular,8,8,64,6,331,488,16733,101462,ADS,ADS,0.10974503701436333
NSS_3.17.4_server_regular,8,8,64,6,325,478,16736,101485,ADS,ADS,0.1117655289999675
NSS_3.17.4_server_regular,8,8,64,7,313,459,16726,101422,ADS,ADS,0.133192120003514
NSS_3.17.4_server_regular,8,8,64,6,307,447,16743,101505,ADS,ADS,0.13716523500625044
NSS_3.17.4_server_regular,8,8,64,5,324,472,16683,101229,ADS,ADS,0.11100851601804607
NSS_3.17.4_server_regular,8,8,64,6,322,483,20845,126497,ADS,ADS,0.1369887079927139
NSS_3.17.4_server_regular,8,8,64,5,314,459,16701,101311,ADS,ADS,0.11888387499493547
NSS_3.17.4_server_regular,8,8,64,5,302,440,20844,126494,ADS,ADS,0.14487426800769754
NSS_3.17.4_server_regular,8,8,64,5,284,412,16826,101896,ADS,ADS,0.18299097899580374
NSS_3.17.4_server_regular,8,8,64,5,304,441,16705,101334,ADS,ADS,0.1342164930247236
NSS_3.17.4_server_regular,8,8,64,6,301,438,16776,101678,ADS,ADS,0.11365692000254057
NSS_3.17.4_server_regular,8,8,64,5,322,467,16692,101268,ADS,ADS,0.13841631799004972
NSS_3.17.4_server_regular,8,8,64,5,329,478,20844,126494,ADS,ADS,0.15396639701793902
NSS_3.17.4_server_regular,8,8,64,5,318,462,16734,101459,ADS,ADS,0.12423250899882987
NSS_3.17.4_server_regular,8,8,64,6,340,503,16732,101454,ADS,ADS,0.11180403700564057
NSS_3.17.4_server_regular,8,8,64,5,293,426,16867,102083,ADS,ADS,0.16180519299814478
NSS_3.17.4_server_regular,8,8,64,5,285,414,16787,101697,ADS,ADS,0.1707959819759708
NSS_3.17.4_server_regular,8,8,64,5,306,443,16696,101287,ADS,ADS,0.16864126099972054
NSS_3.17.4_server_regular,8,8,64,5,318,462,16756,101564,ADS,ADS,0.1161222429946065
NSS_3.17.4_server_regular,8,8,64,6,320,470,20845,126496,ADS,ADS,0.13559429001179524
NSS_3.17.4_server_regular,8,8,64,5,298,435,20844,126494,ADS,ADS,0.18662190702161752
NSS_3.17.4_server_regular,8,8,64,5,280,405,16766,101628,ADS,ADS,0.12296294400584884
NSS_3.17.4_server_regular,8,8,64,5,322,469,16703,101325,ADS,ADS,0.11290019500302151
NSS_3.17.4_server_regular,8,8,64,5,330,481,16689,101257,ADS,ADS,0.1136344620026648
NSS_3.17.4_server_regular,8,8,64,6,328,487,16776,101659,ADS,ADS,0.12347385598695837
NSS_3.17.4_server_regular,8,8,64,5,316,461,16954,102506,ADS,ADS,0.15642756398301572
NSS_3.17.4_server_regular,8,8,64,5,321,466,16707,101342,ADS,ADS,0.11037818799377419
NSS_3.17.4_server_regular,8,8,64,6,288,424,16733,101457,ADS,ADS,0.14888528900337406
NSS_3.17.4_server_regular,8,8,64,5,316,463,16774,101640,ADS,ADS,0.1200688949902542
NSS_3.17.4_server_regular,8,8,64,5,271,393,16779,101678,ADS,ADS,0.13319343098555692
NSS_3.17.4_server_regular,8,8,64,6,304,447,20845,126497,ADS,ADS,0.15261567899142392
NSS_3.17.4_server_regular,8,8,64,5,252,363,16851,102003,ADS,ADS,0.17501906299730763
NSS_3.17.4_server_regular,8,8,64,5,298,431,20844,126494,ADS,ADS,0.1737651459989138
NSS_3.17.4_server_regular,8,8,64,6,310,453,16677,101200,ADS,ADS,0.1256984230130911
NSS_3.17.4_server_regular,8,8,64,6,297,432,16868,102078,ADS,ADS,0.14227385001140647
NSS_3.17.4_server_regular,8,8,64,6,317,465,16778,101664,ADS,ADS,0.11077556299278513
NSS_3.17.4_server_regular,8,8,64,5,316,459,16765,101608,ADS,ADS,0.13563168197288178
NSS_3.17.4_server_regular,8,8,64,6,319,464,16845,101999,ADS,ADS,0.14221041000564583
NSS_3.17.4_server_regular,8,8,64,6,319,468,16747,101528,ADS,ADS,0.11078661598730832
NSS_3.17.4_server_regular,8,8,64,6,320,477,16777,101675,ADS,ADS,0.134164477000013
NSS_3.17.4_server_regular,8,8,64,6,323,474,16842,101972,ADS,ADS,0.11890831097844057
NSS_3.17.4_server_regular,8,8,64,5,284,410,20844,126494,ADS,ADS,0.14142295101191849
NSS_3.17.4_server_regular,8,8,64,5,336,490,16681,101223,ADS,ADS,0.1428201779781375
NSS_3.17.4_server_regular,8,8,64,6,302,440,16915,102312,ADS,ADS,0.13801963298465125
NSS_3.17.4_server_regular,8,8,64,6,303,446,16677,101201,ADS,ADS,0.12282197299646214
NSS_3.17.4_server_regular,8,8,64,6,319,472,20845,126496,ADS,ADS,0.14842605299782008
NSS_3.17.4_server_regular,8,8,64,5,321,469,16756,101567,ADS,ADS,0.12131575899547897
NSS_3.17.4_server_regular,8,8,64,5,282,408,16741,101496,ADS,ADS,0.1708607809850946
NSS_3.17.4_server_regular,8,8,64,5,330,482,16705,101329,ADS,ADS,0.10931324199191295
NSS_3.17.4_server_regular,8,8,64,6,319,465,20845,126496,ADS,ADS,0.13057022099383175
NSS_3.17.4_server_regular,8,8,64,5,324,472,16798,101778,ADS,ADS,0.129001363995485
NSS_3.17.4_server_regular,8,8,64,5,305,441,16677,101203,ADS,ADS,0.13418682001065463
NSS_3.17.4_server_regular,8,8,64,5,335,489,16792,101734,ADS,ADS,0.13323233200935647
NSS_3.17.4_server_regular,8,8,64,5,309,450,16838,101938,ADS,ADS,0.13871923999977298
NSS_3.17.4_server_regular,8,8,64,5,314,457,16809,101833,ADS,ADS,0.1285818989854306
NSS_3.17.4_server_regular,8,8,64,5,308,449,16788,101714,ADS,ADS,0.1259948629885912
NSS_3.17.4_server_regular,8,8,64,5,329,480,16676,101198,ADS,ADS,0.12285523099126294
NSS_3.17.4_server_regular,8,8,64,5,319,463,16827,101911,ADS,ADS,0.144862661982188
NSS_3.17.4_server_regular,8,8,64,6,318,466,16766,101613,ADS,ADS,0.12738928000908345
NSS_3.17.4_server_regular,8,8,64,6,298,441,20845,126497,ADS,ADS,0.16034091799519956
NSS_3.17.4_server_regular,8,8,64,5,315,467,16737,101495,ADS,ADS,0.13774362398544326
NSS_3.17.4_server_regular,8,8,64,5,261,376,20844,126494,ADS,ADS,0.14461498201126233
NSS_3.17.4_server_regular,8,8,64,6,301,444,16677,101201,ADS,ADS,0.12556538698845543
NSS_3.17.4_server_regular,8,8,64,5,313,455,16714,101372,ADS,ADS,0.121916115982458
NSS_3.17.4_server_regular,8,8,64,7,308,452,16849,101979,ADS,ADS,0.18574004599940963
NSS_3.17.4_server_regular,8,8,64,5,314,458,20844,126494,ADS,ADS,0.14583873399533331
NSS_3.17.4_server_regular,8,8,64,6,313,461,20845,126498,ADS,ADS,0.15599123301217332
NSS_3.17.4_server_regular,8,8,64,6,303,442,16939,102463,ADS,ADS,0.141578456008574
NSS_3.17.4_server_regular,8,8,64,6,306,456,20845,126498,ADS,ADS,0.15037858599680476
NSS_3.17.4_server_regular,8,8,64,6,320,467,16701,101310,ADS,ADS,0.11668965200078674
NSS_3.17.4_server_regular,8,8,64,6,299,436,16704,101328,ADS,ADS,0.12790823698742315
NSS_3.17.4_server_regular,8,8,64,5,275,397,16831,101909,ADS,ADS,0.18286105399602093
NSS_3.17.4_server_regular,8,8,64,6,290,424,20845,126498,ADS,ADS,0.13493441700120457
NSS_3.17.4_server_regular,8,8,64,5,293,425,16677,101203,ADS,ADS,0.11291668799822219
NSS_3.17.4_server_regular,8,8,64,6,330,484,16866,102073,ADS,ADS,0.12034630400012247
NSS_3.17.4_server_regular,8,8,64,5,314,458,20844,126494,ADS,ADS,0.13578065898036584
OpenSSL_1.0.1l_server_regular,10,7,70,6,150,580,20424,126996,Nothing,SepSeq,0.15082554297987372
OpenSSL_1.0.1l_server_regular,10,7,70,6,167,637,20424,126996,Nothing,SepSeq,0.12393353300285526
OpenSSL_1.0.1l_server_regular,10,7,70,7,196,803,20425,127000,Nothing,SepSeq,0.11527756601572037
OpenSSL_1.0.1l_server_regular,10,7,70,6,195,733,20424,126994,Nothing,SepSeq,0.12147546099731699
OpenSSL_1.0.1l_server_regular,10,7,70,6,181,689,20424,126998,Nothing,SepSeq,0.1079731899953913
OpenSSL_1.0.1l_server_regular,10,7,70,7,131,493,20425,126998,Nothing,SepSeq,0.15811607101932168
OpenSSL_1.0.1l_server_regular,10,7,70,6,147,572,20424,126996,Nothing,SepSeq,0.1338629979873076
OpenSSL_1.0.1l_server_regular,10,7,70,6,156,620,20426,127003,Nothing,SepSeq,0.12121829701936804
OpenSSL_1.0.1l_server_regular,10,7,70,6,196,771,20424,126994,Nothing,SepSeq,0.11121806901064701
OpenSSL_1.0.1l_server_regular,10,7,70,6,165,634,20424,126994,Nothing,SepSeq,0.12274985498515889
OpenSSL_1.0.1l_server_regular,10,7,70,6,197,775,17227,107562,Nothing,SepSeq,0.10307009200914763
OpenSSL_1.0.1l_server_regular,10,7,70,7,188,714,20425,126999,Nothing,SepSeq,0.12792245898162946
OpenSSL_1.0.1l_server_regular,10,7,70,6,171,631,20424,126994,Nothing,SepSeq,0.13535206302185543
