model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_steps,learn_resets,test_steps,test_resets,extension_rule,separation_rule,time
GnuTLS_3.3.12_server_full,9,12,108,7,506,138,0,0,SEPSEQ,ADS,0.00900
GnuTLS_3.3.12_server_full,9,12,108,7,556,147,0,0,SEPSEQ,ADS,0.01000
GnuTLS_3.3.12_server_full,9,12,108,7,526,141,0,0,SEPSEQ,ADS,0.01000
GnuTLS_3.3.12_server_full,9,12,108,7,536,143,0,0,SEPSEQ,ADS,0.00900
GnuTLS_3.3.12_server_full,9,12,108,7,531,142,0,0,SEPSEQ,ADS,0.01000
GnuTLS_3.3.12_server_full,9,12,108,7,533,143,0,0,SEPSEQ,ADS,0.01000
GnuTLS_3.3.12_server_full,9,12,108,7,511,139,0,0,SEPSEQ,ADS,0.00900
GnuTLS_3.3.12_server_full,9,12,108,7,535,143,0,0,SEPSEQ,ADS,0.00900
GnuTLS_3.3.12_server_full,9,12,108,7,512,139,0,0,SEPSEQ,ADS,0.00900
GnuTLS_3.3.12_server_full,9,12,108,7,551,146,0,0,SEPSEQ,ADS,0.01000
GnuTLS_3.3.12_server_full,9,12,108,7,544,145,0,0,SEPSEQ,ADS,0.01000
GnuTLS_3.3.12_server_full,9,12,108,7,540,144,0,0,SEPSEQ,ADS,0.01100
GnuTLS_3.3.12_server_full,9,12,108,7,556,147,0,0,SEPSEQ,ADS,0.01000
GnuTLS_3.3.12_server_full,9,12,108,7,550,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,537,144,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,546,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,546,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,559,149,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,546,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,541,145,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,545,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,546,146,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,548,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,542,145,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,548,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,559,149,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,548,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,543,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,559,149,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,542,145,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,559,149,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,540,145,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,548,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,546,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,547,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,550,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,553,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,552,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,543,145,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,547,146,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,549,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,543,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,550,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,545,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,551,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,543,145,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,554,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,548,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,529,142,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,548,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,548,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,536,144,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,543,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,542,145,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,551,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,549,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,537,144,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,543,145,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,543,146,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,559,149,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,547,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,536,144,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,555,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,550,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,548,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,546,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,550,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,543,146,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,543,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,549,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,559,149,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,551,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,550,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,550,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,548,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,549,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,540,145,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,554,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,543,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,551,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,547,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,540,145,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,549,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,550,147,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,553,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,556,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,559,149,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,554,148,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,554,148,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,536,144,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,545,146,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,546,146,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,549,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_server_full,9,12,108,7,546,146,0,0,SEPSEQ,SEPSEQ,0.00600
GnuTLS_3.3.12_server_full,9,12,108,7,550,147,0,0,SEPSEQ,SEPSEQ,0.00700
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03800
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03900
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03800
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03900
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03900
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03800
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03900
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03900
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03900
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.03800
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04000
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04200
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04100
GnuTLS_3.3.12_client_full,9,12,108,8,989,255,0,0,ADS,ADS,0.04300
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02800
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02700
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02700
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02700
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02700
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02400
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02700
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02500
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
GnuTLS_3.3.12_client_full,9,12,108,8,865,239,0,0,ADS,SEPSEQ,0.02600
