model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_queries,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029750942005193792
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029420876991935074
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029232478002086282
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029359277003095485
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.030101965996436775
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029280374001245946
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02943855601188261
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029041948990197852
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029168592009227723
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029089603005559184
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.028954369990970008
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029019084991887212
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02895595999143552
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02911795800901018
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02893023499927949
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02910012099891901
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029575926993857138
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02924488800636027
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029117839003447443
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.028966226003831252
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029361624008743092
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029948593000881374
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.0295063880039379
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02920953099965118
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.028885804989840835
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.028928361003636383
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02918585699808318
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02898630300478544
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029242258999147452
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.028886924003018066
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029117967002093792
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.0290811879967805
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029105698005878367
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029445836000377312
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029241789001389407
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029084638998028822
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02918340799806174
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02916544499748852
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029924899004981853
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.029195110997534357
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02917930600233376
TCP_Windows8_Client,13,10,130,9,314,1452,8,31,SepSeq,SepSeq,0.02893936599139124
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.11339452299580444
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.10958970899810083
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.1217388859950006
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.10952112899394706
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.10969935399771202
TCP_Windows8_Client,13,10,130,9,810,1858,8,31,ADS,SepSeq,0.10924560501007363
TCP_Windows8_Client,13,10,130,9,817,1899,8,31,ADS,SepSeq,0.10772670700680465
TCP_Windows8_Client,13,10,130,9,806,1804,8,31,ADS,SepSeq,0.12215610100247432
TCP_Windows8_Client,13,10,130,8,810,1886,7,26,ADS,SepSeq,0.11290626200207043
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.1096617029979825
TCP_Windows8_Client,13,10,130,9,804,1793,8,31,ADS,SepSeq,0.10644012100237887
TCP_Windows8_Client,13,10,130,9,801,1808,8,31,ADS,SepSeq,0.1072029569913866
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.13109143399924506
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11069880799914245
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.11358539000502788
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.10896607000904623
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.1094513980060583
TCP_Windows8_Client,13,10,130,9,801,1808,8,31,ADS,SepSeq,0.10611717301071621
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.12982057601038832
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.10913930300739594
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.10916096599248704
TCP_Windows8_Client,13,10,130,9,799,1795,8,31,ADS,SepSeq,0.10780283399799373
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.11364244899596088
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.109971311991103
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.12058392899052706
TCP_Windows8_Client,13,10,130,9,815,1885,8,31,ADS,SepSeq,0.11063516901049297
TCP_Windows8_Client,13,10,130,9,813,1891,8,31,ADS,SepSeq,0.1105484090076061
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.109022257005563
TCP_Windows8_Client,13,10,130,9,810,1858,8,31,ADS,SepSeq,0.10964486299781129
TCP_Windows8_Client,13,10,130,9,817,1899,8,31,ADS,SepSeq,0.12274305301252753
TCP_Windows8_Client,13,10,130,9,806,1804,8,31,ADS,SepSeq,0.10611382698698435
TCP_Windows8_Client,13,10,130,8,810,1886,7,26,ADS,SepSeq,0.11182062000443693
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11024223099229857
TCP_Windows8_Client,13,10,130,9,804,1793,8,31,ADS,SepSeq,0.10808539100980852
TCP_Windows8_Client,13,10,130,9,797,1782,8,31,ADS,SepSeq,0.10578152199741453
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11677396901359316
TCP_Windows8_Client,13,10,130,9,801,1808,8,31,ADS,SepSeq,0.10787530099332798
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.115256839999347
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11073750900686719
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.1096721149951918
TCP_Windows8_Client,13,10,130,9,803,1820,8,31,ADS,SepSeq,0.10801429599814583
TCP_Windows8_Client,13,10,130,9,818,1900,8,31,ADS,SepSeq,0.11846089200116694
TCP_Windows8_Client,13,10,130,9,797,1760,8,31,ADS,SepSeq,0.10184415700496174
TCP_Windows8_Client,13,10,130,9,813,1891,8,31,ADS,SepSeq,0.11104092599998694
TCP_Windows8_Client,13,10,130,9,806,1804,8,31,ADS,SepSeq,0.10800553100125398
TCP_Windows8_Client,13,10,130,9,806,1849,8,31,ADS,SepSeq,0.11009756900602952
TCP_Windows8_Client,13,10,130,9,818,1902,8,31,ADS,SepSeq,0.11910404800437391
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11039616100606509
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.11535613700107206
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11055807799857575
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11029970699746627
TCP_Windows8_Client,13,10,130,9,810,1858,8,31,ADS,SepSeq,0.1095740559976548
TCP_Windows8_Client,13,10,130,9,817,1899,8,31,ADS,SepSeq,0.11003429601259995
TCP_Windows8_Client,13,10,130,9,806,1804,8,31,ADS,SepSeq,0.12181379199319053
TCP_Windows8_Client,13,10,130,8,807,1869,7,26,ADS,SepSeq,0.10889133998716716
TCP_Windows8_Client,13,10,130,9,797,1760,8,31,ADS,SepSeq,0.10152991900395136
TCP_Windows8_Client,13,10,130,9,813,1891,8,31,ADS,SepSeq,0.11123146199679468
TCP_Windows8_Client,13,10,130,9,804,1794,8,31,ADS,SepSeq,0.10775551899860147
TCP_Windows8_Client,13,10,130,9,805,1829,8,31,ADS,SepSeq,0.10883212999033276
TCP_Windows8_Client,13,10,130,9,803,1818,8,31,ADS,SepSeq,0.10719998501008376
TCP_Windows8_Client,13,10,130,9,806,1849,8,31,ADS,SepSeq,0.11010997300036252
TCP_Windows8_Client,13,10,130,9,814,1880,8,31,ADS,SepSeq,0.11138889499125071
TCP_Windows8_Client,13,10,130,9,812,1852,8,31,ADS,SepSeq,0.1073932919971412
TCP_Windows8_Client,13,10,130,9,807,1853,8,31,ADS,SepSeq,0.10977949899097439
TCP_Windows8_Client,13,10,130,9,813,1891,8,31,ADS,SepSeq,0.11029254899767693
TCP_Windows8_Client,13,10,130,9,804,1794,8,31,ADS,SepSeq,0.10581781700602733
TCP_Windows8_Client,13,10,130,9,811,1862,8,31,ADS,SepSeq,0.12473158199281897
TCP_Windows8_Client,13,10,130,9,817,1899,8,31,ADS,SepSeq,0.11087705800309777
TCP_Windows8_Client,13,10,130,9,806,1804,8,31,ADS,SepSeq,0.10872408001159783
TCP_Windows8_Client,13,10,130,9,805,1843,8,31,ADS,SepSeq,0.11100066801009234
TCP_Windows8_Client,13,10,130,8,820,1927,7,26,ADS,SepSeq,0.1158304159907857
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.11447145199053921
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11110455699963495
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.11439706799865235
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.10979165900789667
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.10927829600404948
TCP_Windows8_Client,13,10,130,9,803,1818,8,31,ADS,SepSeq,0.1078382639971096
TCP_Windows8_Client,13,10,130,8,807,1869,7,26,ADS,SepSeq,0.10908831299457233
TCP_Windows8_Client,13,10,130,7,825,1824,6,21,ADS,SepSeq,0.1124422380089527
TCP_Windows8_Client,13,10,130,9,805,1798,8,31,ADS,SepSeq,0.10714195200125687
TCP_Windows8_Client,13,10,130,9,803,1818,8,31,ADS,SepSeq,0.10806796500401106
TCP_Windows8_Client,13,10,130,9,806,1849,8,31,ADS,SepSeq,0.11056270700646564
TCP_Windows8_Client,13,10,130,8,814,1893,7,26,ADS,SepSeq,0.11405365499376785
TCP_Windows8_Client,13,10,130,9,804,1794,8,31,ADS,SepSeq,0.10750645599910058
TCP_Windows8_Client,13,10,130,9,801,1808,8,31,ADS,SepSeq,0.11596371600171551
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.11613198500708677
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.1107842359924689
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11104837899620179
TCP_Windows8_Client,13,10,130,9,799,1795,8,31,ADS,SepSeq,0.10823833200265653
TCP_Windows8_Client,13,10,130,8,818,1934,7,26,ADS,SepSeq,0.11351847699552309
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11653143700095825
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.10986609300016426
TCP_Windows8_Client,13,10,130,9,815,1885,8,31,ADS,SepSeq,0.11114785799873061
TCP_Windows8_Client,13,10,130,9,813,1891,8,31,ADS,SepSeq,0.11234007601160556
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11153566899884026
TCP_Windows8_Client,13,10,130,9,810,1858,8,31,ADS,SepSeq,0.11052064898831304
TCP_Windows8_Client,13,10,130,9,817,1899,8,31,ADS,SepSeq,0.11017354800424073
TCP_Windows8_Client,13,10,130,9,806,1804,8,31,ADS,SepSeq,0.11360720099764876
TCP_Windows8_Client,13,10,130,8,810,1886,7,26,ADS,SepSeq,0.11229535299935378
TCP_Windows8_Client,13,10,130,9,802,1841,8,31,ADS,SepSeq,0.11009411299892236
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19742218100873288
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19537094098632224
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1955316009989474
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.20433243799197953
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19955965000553988
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19859925100172404
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19875363900791854
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19779439400008414
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19922495499486104
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.21576475600886624
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19855950500641484
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19618567900033668
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1966962589940522
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.195541515990044
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.20577801900799386
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19639882899355143
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19749928700912278
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19776723800168838
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19760044899885543
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.2048236190021271
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.20037462300388142
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19707000099879224
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19777894800063223
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19749254899215885
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.20221113500883803
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19730921699374449
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19467404500755947
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19583846400200855
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19723129300109576
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.2081868879904505
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19831964999320917
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19770526599313598
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19816896499833092
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1984090359910624
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19720720600162167
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.21275063800567295
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19580201899225358
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19422363099874929
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19898652299889363
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.197000307001872
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19527101099083666
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.2045900470111519
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19783900999755133
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19864837499335408
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1989209429884795
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19719198299571872
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1963755499891704
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.2116661740001291
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19609317400318105
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1936896569968667
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19460741899092682
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19598162900365423
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.197237190004671
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19751343700045254
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.21260716300457716
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19807652098825201
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19902105200162623
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19900090899318457
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1974647329916479
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19665301499480847
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.20424810599070042
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19597653199161869
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19570127000042703
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19774077399051748
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19724408201000188
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19829684299475048
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19792470899119508
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.2124393779959064
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19936553000297863
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1958451060054358
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19691394300025422
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19574478299182374
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1957714890013449
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.194448256996111
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.2107507080072537
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19708474300568923
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19734593101020437
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19877478400303517
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19791623300989158
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1970789019978838
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.21298121199652087
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.2005095210042782
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19758395399549045
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19678668800042942
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19515817100182176
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.20839027600595728
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19716622900159564
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19679939099296462
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19705268899269868
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1987734750000527
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.20523104799212888
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1998738309921464
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19948443899920676
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1976088770024944
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19851688700146042
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.21037487099238206
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19780972501030192
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19508543799747713
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.1954092509986367
TCP_Windows8_Client,13,10,130,8,1178,2138,7,26,Nothing,ADS,0.19671613098762464
TCP_Windows8_Client,13,10,130,9,692,1611,8,31,SepSeq,ADS,0.08807460799289402
TCP_Windows8_Client,13,10,130,9,692,1611,8,31,SepSeq,ADS,0.09746120900672395
TCP_Windows8_Client,13,10,130,9,692,1611,8,31,SepSeq,ADS,0.09013149199017789
TCP_Windows8_Client,13,10,130,7,715,1687,6,22,SepSeq,ADS,0.08775478099414613
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08618813600332942
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08592646100441925
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08552582000265829
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.09306693999678828
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08644195599481463
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08532327300054021
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08552009699633345
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.0855371249926975
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.10266628499084618
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08861606099526398
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08664363500429317
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.0861110469995765
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08724182899459265
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08577676900313236
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.10326682199956849
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08595170099579263
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.0858414009999251
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08458791799785104
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08473456199862994
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08635181600402575
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08571580699936021
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.09559755100053735
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08653693299856968
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08544787799473852
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08583840199571569
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08536935099982657
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08577655200497247
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08839932600676548
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08523456800321583
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08487227799196262
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08457623099093325
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.0848313140013488
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.09347992901166435
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08693142200354487
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08675452698662411
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08627921600418631
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08520884900644887
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08550513499358203
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08603682300599758
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.09418558899778873
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08959824200428557
TCP_Windows8_Client,13,10,130,8,730,1645,7,26,SepSeq,ADS,0.08437947000493295
