model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_queries,learn_steps,test_queries,test_steps,time
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2537090010009706
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2529229689971544
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2531283239950426
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.252637812984176
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2567524089827202
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25482432602439076
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25546693697106093
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2528629029984586
OpenSSL_1.0.2_client_full,9,10,90,2,1004,4055,100121,604214,0.26254155195783824
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.27234200900420547
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2541682339506224
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.253530278976541
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2584777610027231
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25594451796496287
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2585725160315633
OpenSSL_1.0.2_client_full,9,10,90,2,1004,4055,100121,604214,0.2568170569720678
OpenSSL_1.0.2_client_full,9,10,90,2,1004,4055,100121,604214,0.2633663039887324
OpenSSL_1.0.2_client_full,9,10,90,2,1004,4055,100121,604214,0.2578522869735025
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2512254259781912
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2552805269951932
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.28557289199670777
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25632636301452294
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25377996201859787
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25577383302152157
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25546434498392045
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25399476900929585
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25282046297797933
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2550587360165082
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25417476799339056
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2528010440291837
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2822330019553192
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.25653055898146704
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.26141306303907186
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2545520449639298
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2531031940015964
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.2607893720269203
OpenSSL_1.0.2_client_full,9,10,90,2,1004,3961,99301,590303,0.250566853035707
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4501,60610,399307,0.17837887594942003
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4509,60610,399308,0.17595087602967396
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4509,60610,399308,0.17909689899533987
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4513,60610,399309,0.1842686280142516
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4501,60610,399307,0.17830533802043647
GnuTLS_3.3.8_server_regular,12,8,96,2,978,4499,60609,399301,0.1765856359852478
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.18409915099618956
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.1785329440026544
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4513,60610,399309,0.17884812998818234
GnuTLS_3.3.8_server_regular,12,8,96,2,979,4512,60609,399302,0.17157443502219394
GnuTLS_3.3.8_server_regular,12,8,96,2,978,4499,60609,399301,0.1643823129707016
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.17669783101882786
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4611,61290,410484,0.17952549800975248
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4701,61290,415244,0.1848194330232218
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4701,61290,415244,0.18495527503546327
GnuTLS_3.3.8_server_regular,12,8,96,2,978,4499,60609,399301,0.17723494302481413
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4608,61290,410484,0.18751009204424918
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4710,61290,415245,0.18376104696653783
GnuTLS_3.3.8_server_regular,12,8,96,2,979,4512,60609,399302,0.1664108220138587
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4600,61290,410483,0.18309637298807502
GnuTLS_3.3.8_server_regular,12,8,96,2,979,4512,60609,399302,0.16807507094927132
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.17818412801716477
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4600,61290,410483,0.18474229401908815
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4511,60610,399308,0.17858827201416716
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4499,60610,399306,0.17885049397591501
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4511,60610,399308,0.17905022203922272
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4511,60610,399308,0.17722360702464357
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4710,61290,415245,0.18039190000854433
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.17724338499829173
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.19627546897390857
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.18362206901656464
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.18734312301967293
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4600,61970,414859,0.18301453499589115
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4600,61290,410483,0.18170096399262547
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.17779241199605167
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.17791607801336795
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4499,60610,399306,0.1816202169866301
GnuTLS_3.3.8_server_regular,12,8,96,3,1079,5234,66050,450635,0.19741686101770028
GnuTLS_3.3.8_server_regular,12,8,96,2,979,4512,60609,399302,0.16737302800174803
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.17675729299662635
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.18340764101594687
GnuTLS_3.3.8_server_regular,12,8,96,2,978,4499,60609,399301,0.1737839230336249
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.2095787720172666
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4807,61970,427101,0.18545367999468
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4499,60610,399306,0.17920771602075547
GnuTLS_3.3.8_server_regular,12,8,96,2,978,4499,60609,399301,0.1687092839856632
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4501,60610,399307,0.18036937003489584
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4501,60610,399307,0.18004097999073565
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4712,61290,415246,0.18607346701901406
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.1762891300022602
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4507,60610,399307,0.1762914209975861
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.1769112779875286
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.18068690702784806
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4513,60610,399309,0.183461622975301
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4807,61970,427101,0.18811981001636013
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.20677063503535464
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4507,60610,399307,0.18344681098824367
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4611,61290,410484,0.18234080995898694
GnuTLS_3.3.8_server_regular,12,8,96,3,1079,5234,66050,450635,0.20444327598670498
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4513,60610,399309,0.18030253204051405
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4511,60610,399308,0.17915836797328666
GnuTLS_3.3.8_server_regular,12,8,96,2,979,4512,60609,399302,0.16307565500028431
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.17896485497476533
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4600,61290,410483,0.18304404499940574
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4511,60610,399308,0.18490839301375672
GnuTLS_3.3.8_server_regular,12,8,96,3,980,4619,61290,410485,0.1819934259983711
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4499,60610,399306,0.17787781299557537
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4600,61290,410483,0.18482125096488744
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.2044593520113267
GnuTLS_3.3.8_server_regular,12,8,96,3,980,4619,61290,410485,0.18564903701189905
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4608,61290,410484,0.18345443299040198
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.18220938695594668
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.1800087380106561
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.18230213498463854
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.1799534690217115
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4505,60610,399308,0.18190959899220616
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4600,61290,410483,0.17988347599748522
GnuTLS_3.3.8_server_regular,12,8,96,2,978,4499,60609,399301,0.16639269498409703
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4600,61290,410483,0.18549468502169475
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4710,61290,415245,0.1867596859810874
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4499,60610,399306,0.18121636303840205
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4600,61290,410483,0.20391984999878332
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4712,61290,415245,0.18270838900934905
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.17902574699837714
GnuTLS_3.3.8_server_regular,12,8,96,2,979,4512,60609,399302,0.1626890490297228
GnuTLS_3.3.8_server_regular,12,8,96,2,979,4512,60609,399302,0.16630212200107053
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4499,60610,399306,0.18365097604691982
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4611,61290,410484,0.18035348202101886
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4499,60610,399306,0.1802061490016058
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4501,60610,399307,0.17995230399537832
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4499,60610,399306,0.1785204490297474
GnuTLS_3.3.8_server_regular,12,8,96,2,979,4512,60609,399302,0.19052615499822423
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4604,61970,414860,0.1881424830062315
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4611,61290,410484,0.18656970199663192
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4507,60610,399307,0.1766716309939511
GnuTLS_3.3.8_server_regular,12,8,96,2,978,4499,60609,399301,0.16597428900422528
GnuTLS_3.3.8_server_regular,12,8,96,2,978,4499,60609,399301,0.16411022801185027
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4503,60610,399307,0.1833858439931646
GnuTLS_3.3.8_server_regular,12,8,96,3,979,4513,60610,399309,0.17926853499375284
GnuTLS_3.3.8_server_regular,12,8,96,3,978,4501,60610,399307,0.175578954978846
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5616518559982069
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5661642050254159
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5918403780087829
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5638814380508848
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.574384056031704
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5659459360176697
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5695342799881473
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5665934979915619
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5738107849610969
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5764134830096737
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5665196520276368
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.6010812599561177
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5707255330053158
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5757553240400739
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5719665319775231
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.5765016109799035
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5816835790174082
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5627947599859908
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5775440480210818
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5661528170458041
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5974821010022424
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5644955120515078
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5671346339513548
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5742118839989416
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5640189099940471
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5752911660238169
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5717416959814727
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5688731800182723
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5750504760071635
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5911750849918462
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5702111939899623
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5616444509942085
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5771010939497501
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.56971573602641
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.566865848028101
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5647268230095506
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.5665409950306639
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5662065509823151
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5841864960384555
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5757030450040475
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5621467099990696
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5744433220243081
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.5657428500126116
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5701070750365034
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5727919740020297
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.5742284000152722
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5800611570011824
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5953921329928562
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5683730359887704
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5725073320209049
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5646498840069398
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5763200860237703
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5617202110006474
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5766880000010133
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5729676390183158
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5644233879866078
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5822807200020179
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5660982220433652
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5742306569591165
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.5659306659945287
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5778213840094395
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5675384330097586
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.55947690497851
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5668689690064639
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.565223245008383
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.596705099043902
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5648718330194242
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5751309500192292
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5699740039999597
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5606493320083246
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5712079399963841
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5618476739618927
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.569288264028728
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5689376289956272
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.604037053999491
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5757586659747176
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5867,204097,1249757,0.5712040979997255
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5661926210159436
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.560861843987368
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.5617307010106742
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.56115049199434
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.577538738027215
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5607953079743311
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5797201049863361
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5619382110307924
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5680040430161171
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5644079829799011
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5707724780077115
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5717581849894486
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.5734412230085582
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5594694130122662
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5678772459505126
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5637822260032408
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.577352938009426
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5670045369770378
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5691107320017181
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.556423464033287
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.5818336720112711
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5754,202897,1226884,0.5697476969799027
GnuTLS_3.3.12_server_full,9,12,108,2,1421,5756,202897,1226885,0.5702119089546613
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5401377969537862
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5399024650105275
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5407650789711624
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5703,204097,1227304,0.5423760550329462
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5703,204097,1227304,0.5543544599786401
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5298184789717197
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5617675230023451
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5392998929601163
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5341028720140457
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5460683829733171
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5703,204097,1227304,0.5462993890396319
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5421478660427965
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5368667879956774
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5410375919891521
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5703,204097,1227304,0.542630604992155
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5587388679850847
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5371584200183861
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5406211540102959
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5703,204097,1227304,0.5420029089436866
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5315020860289223
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5428567130002193
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5343688339926302
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5409711640095338
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5371172739542089
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5658547540078871
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5366025510011241
GnuTLS_3.3.12_client_full,9,12,108,2,1421,5596,202897,1204564,0.5604799010325223
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5354575830278918
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5513224710011855
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5364895820384845
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5510369800031185
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5703,204097,1227304,0.5546058629988693
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5382428169832565
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5673097079852596
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5412789650144987
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5497243229765445
GnuTLS_3.3.12_client_full,9,12,108,2,1421,5596,202897,1204564,0.5384400049806572
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5464341000188142
GnuTLS_3.3.12_client_full,9,12,108,2,1421,5596,202897,1204564,0.5351108150207438
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5407138210139237
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5399310190114193
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5332874429877847
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5703,204097,1227304,0.5665850840159692
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5444042679737322
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5373645929503255
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5703,204097,1227304,0.5428267770330422
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5438428259803914
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5354678119765595
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5299394649919122
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5343555029830895
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5365530589479022
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.54940739198355
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5365273510105908
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5523004720453173
GnuTLS_3.3.12_client_full,9,12,108,2,1421,5596,202897,1204564,0.5347616879735142
GnuTLS_3.3.12_client_full,9,12,108,2,1421,5596,202897,1204564,0.5396955400356092
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5413697930052876
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.535085531999357
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5703,204097,1227304,0.540394768002443
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5401833239593543
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5663071150192991
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.5495708870003
GnuTLS_3.3.12_client_full,9,12,108,2,1420,5591,202897,1204563,0.6041015959926881
