model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
OpenSSL_1.0.1g_client_regular,10,7,70,8,331,594,20948,134948,ADS,SepSeq,0.08479698000883218
OpenSSL_1.0.1g_client_regular,10,7,70,7,381,785,17448,112357,ADS,SepSeq,0.08681630498904269
OpenSSL_1.0.1g_client_regular,10,7,70,8,365,776,10549,67812,ADS,SepSeq,0.061145304003730416
OpenSSL_1.0.1g_client_regular,10,7,70,6,369,708,14149,91286,ADS,SepSeq,0.06765874598931987
OpenSSL_1.0.1g_client_regular,10,7,70,8,351,693,20923,134765,ADS,SepSeq,0.08634019100281876
OpenSSL_1.0.1g_client_regular,10,7,70,7,357,677,21021,135548,ADS,SepSeq,0.09028197600855492
OpenSSL_1.0.1g_client_regular,10,7,70,7,354,700,17495,112768,ADS,SepSeq,0.07699428300838917
OpenSSL_1.0.1g_client_regular,10,7,70,7,360,737,20922,134760,ADS,SepSeq,0.08671584700641688
OpenSSL_1.0.1g_client_regular,10,7,70,6,379,762,10472,67433,ADS,SepSeq,0.05293861500103958
OpenSSL_1.0.1g_client_regular,10,7,70,7,354,698,20922,134761,ADS,SepSeq,0.09182788799807895
OpenSSL_1.0.1g_client_regular,10,7,70,6,369,721,21009,135457,ADS,SepSeq,0.08571086698793806
OpenSSL_1.0.1g_client_regular,10,7,70,6,353,701,20936,134875,ADS,SepSeq,0.08923451299779117
OpenSSL_1.0.1g_client_regular,10,7,70,7,365,735,13987,90039,ADS,SepSeq,0.06933973899867851
OpenSSL_1.0.1g_client_regular,10,7,70,6,362,708,14134,91223,ADS,SepSeq,0.06735706800827757
OpenSSL_1.0.1g_client_regular,10,7,70,7,376,724,14093,90697,ADS,SepSeq,0.06835922399477568
OpenSSL_1.0.1g_client_regular,10,7,70,7,385,783,17582,113435,ADS,SepSeq,0.07973486400442198
OpenSSL_1.0.1g_client_regular,10,7,70,7,370,742,20922,134763,ADS,SepSeq,0.08571605899487622
OpenSSL_1.0.1g_client_regular,10,7,70,7,353,699,14061,90550,ADS,SepSeq,0.07062028600194026
OpenSSL_1.0.1g_client_regular,10,7,70,7,363,727,17477,112528,ADS,SepSeq,0.08006302799913101
OpenSSL_1.0.1g_client_regular,10,7,70,6,369,724,14039,90457,ADS,SepSeq,0.06456351600354537
OpenSSL_1.0.1g_client_regular,10,7,70,6,343,653,17578,113176,ADS,SepSeq,0.07222659500257578
OpenSSL_1.0.1g_client_regular,10,7,70,7,389,796,10545,67940,ADS,SepSeq,0.05917542798852082
OpenSSL_1.0.1g_client_regular,10,7,70,6,355,673,17528,113032,ADS,SepSeq,0.07112828199751675
OpenSSL_1.0.1g_client_regular,10,7,70,6,339,648,20987,135277,ADS,SepSeq,0.0853903109964449
OpenSSL_1.0.1g_client_regular,10,7,70,7,348,676,17466,112442,ADS,SepSeq,0.0759218180028256
OpenSSL_1.0.1g_client_regular,10,7,70,7,353,680,20996,135336,ADS,SepSeq,0.08969362500647549
OpenSSL_1.0.1g_client_regular,10,7,70,7,353,681,20922,134760,ADS,SepSeq,0.08494608099863399
OpenSSL_1.0.1g_client_regular,10,7,70,7,378,765,17436,112307,ADS,SepSeq,0.07910016400273889
OpenSSL_1.0.1g_client_regular,10,7,70,8,481,972,17462,112427,Nothing,ADS,0.09177406301023439
OpenSSL_1.0.1g_client_regular,10,7,70,7,480,960,14101,90871,Nothing,ADS,0.0922182310023345
OpenSSL_1.0.1g_client_regular,10,7,70,7,494,989,14016,90184,Nothing,ADS,0.09873455399065278
OpenSSL_1.0.1g_client_regular,10,7,70,8,467,915,13956,89876,Nothing,ADS,0.08301547299197409
OpenSSL_1.0.1g_client_regular,10,7,70,7,473,918,21001,135379,Nothing,ADS,0.10940712899900973
OpenSSL_1.0.1g_client_regular,10,7,70,6,425,790,17436,112309,Nothing,ADS,0.0827150840050308
OpenSSL_1.0.1g_client_regular,10,7,70,7,441,866,17440,112341,Nothing,ADS,0.08864552900195122
OpenSSL_1.0.1g_client_regular,10,7,70,8,479,978,20923,134767,Nothing,ADS,0.10794288999750279
OpenSSL_1.0.1g_client_regular,10,7,70,8,477,970,17437,112308,Nothing,ADS,0.0931525070045609
OpenSSL_1.0.1g_client_regular,10,7,70,7,475,937,17513,112919,Nothing,ADS,0.08876546299143229
OpenSSL_1.0.1g_client_regular,10,7,70,7,484,975,17441,112345,Nothing,ADS,0.10688866699638311
OpenSSL_1.0.1g_client_regular,10,7,70,7,449,882,14203,91647,Nothing,ADS,0.07860368999536149
OpenSSL_1.0.1g_client_regular,10,7,70,6,489,949,17728,114327,Nothing,ADS,0.1012617689993931
OpenSSL_1.0.1g_client_regular,10,7,70,7,472,949,17436,112307,Nothing,ADS,0.09641129399824422
OpenSSL_1.0.1g_client_regular,10,7,70,7,424,781,10555,67850,Nothing,ADS,0.06443096199654974
OpenSSL_1.0.1g_client_regular,10,7,70,7,497,1008,17436,112308,Nothing,ADS,0.11684044799767435
OpenSSL_1.0.1g_client_regular,10,7,70,7,483,946,10716,68814,Nothing,ADS,0.07775203399069142
OpenSSL_1.0.1g_client_regular,10,7,70,7,463,902,21050,135764,Nothing,ADS,0.10881226399214938
OpenSSL_1.0.1g_client_regular,10,7,70,7,476,919,21006,135415,Nothing,ADS,0.12000726799305994
OpenSSL_1.0.1g_client_regular,10,7,70,7,487,965,14026,90270,Nothing,ADS,0.09482677000050899
OpenSSL_1.0.1g_client_regular,10,7,70,7,474,913,17681,113827,Nothing,ADS,0.09840893899672665
OpenSSL_1.0.1g_client_regular,10,7,70,9,426,796,20924,134769,Nothing,ADS,0.09786162000091281
OpenSSL_1.0.1g_client_regular,10,7,70,6,466,903,20953,134998,Nothing,ADS,0.09795424000185449
OpenSSL_1.0.1g_client_regular,10,7,70,9,430,805,20924,134770,Nothing,ADS,0.09925247001228854
OpenSSL_1.0.1g_client_regular,10,7,70,7,451,884,13999,90162,Nothing,ADS,0.08028091098822188
OpenSSL_1.0.1g_client_regular,10,7,70,7,471,947,17544,113149,Nothing,ADS,0.10499631300626788
OpenSSL_1.0.1g_client_regular,10,7,70,7,464,895,20957,135023,Nothing,ADS,0.10469928500242531
OpenSSL_1.0.1g_client_regular,10,7,70,5,436,821,13972,89943,Nothing,ADS,0.07158330500533339
OpenSSL_1.0.1g_client_regular,10,7,70,7,478,928,20924,134778,Nothing,ADS,0.11502029999974184
OpenSSL_1.0.1g_client_regular,10,7,70,7,481,965,17525,112901,Nothing,ADS,0.1030748650082387
OpenSSL_1.0.1g_client_regular,10,7,70,7,495,972,17437,112308,Nothing,ADS,0.10740239199367352
OpenSSL_1.0.1g_client_regular,10,7,70,5,494,1003,13969,89938,Nothing,ADS,0.08552576901274733
OpenSSL_1.0.1g_client_regular,10,7,70,7,441,830,14019,90249,Nothing,ADS,0.07746995100751519
OpenSSL_1.0.1g_client_regular,10,7,70,6,435,816,17520,112974,Nothing,ADS,0.08467596900300123
OpenSSL_1.0.1g_client_regular,10,7,70,7,470,905,17495,112721,Nothing,ADS,0.09441684700141195
OpenSSL_1.0.1g_client_regular,10,7,70,8,489,989,17558,113017,Nothing,ADS,0.09767923699109815
OpenSSL_1.0.1g_client_regular,10,7,70,7,465,899,14129,90965,Nothing,ADS,0.08669642599124927
OpenSSL_1.0.1g_client_regular,10,7,70,7,465,899,20937,134880,Nothing,ADS,0.10571144700224977
OpenSSL_1.0.1g_client_regular,10,7,70,7,463,910,17454,112438,Nothing,ADS,0.09475020499667153
OpenSSL_1.0.1g_client_regular,10,7,70,7,429,799,14005,90139,Nothing,ADS,0.07738034300564323
OpenSSL_1.0.1g_client_regular,10,7,70,6,464,922,17468,112548,Nothing,ADS,0.08324950600217562
OpenSSL_1.0.1g_client_regular,10,7,70,7,486,988,17473,112480,Nothing,ADS,0.09660901299503166
OpenSSL_1.0.1g_client_regular,10,7,70,6,446,875,17439,112332,Nothing,ADS,0.08340386700001545
OpenSSL_1.0.1g_client_regular,10,7,70,6,475,944,17446,112353,Nothing,ADS,0.0923299069982022
OpenSSL_1.0.1g_client_regular,10,7,70,7,425,802,17581,113450,Nothing,ADS,0.08783121399756055
OpenSSL_1.0.1g_client_regular,10,7,70,7,479,962,20922,134760,Nothing,ADS,0.1046339009917574
OpenSSL_1.0.1g_client_regular,10,7,70,7,461,897,21166,136689,Nothing,ADS,0.10609568200015929
OpenSSL_1.0.1g_client_regular,10,7,70,8,453,880,20923,134768,Nothing,ADS,0.1018848550011171
OpenSSL_1.0.1g_client_regular,10,7,70,7,460,915,17531,113032,Nothing,ADS,0.10093158100789879
OpenSSL_1.0.1g_client_regular,10,7,70,7,432,813,14047,90296,Nothing,ADS,0.07816461799666286
OpenSSL_1.0.1g_client_regular,10,7,70,7,479,932,20932,134838,Nothing,ADS,0.1102632080001058
OpenSSL_1.0.1g_client_regular,10,7,70,7,480,948,14045,90304,Nothing,ADS,0.08320627801003866
OpenSSL_1.0.1g_client_regular,10,7,70,7,462,896,10577,68195,Nothing,ADS,0.07349432999035344
OpenSSL_1.0.1g_client_regular,10,7,70,5,432,819,10497,67540,Nothing,ADS,0.06284930701076519
OpenSSL_1.0.1g_client_regular,10,7,70,7,456,891,17474,112604,Nothing,ADS,0.08545944099023473
OpenSSL_1.0.1g_client_regular,10,7,70,7,462,890,20992,135320,Nothing,ADS,0.10910679800144862
OpenSSL_1.0.1g_client_regular,10,7,70,7,428,789,13984,90036,Nothing,ADS,0.07656090399541426
OpenSSL_1.0.1g_client_regular,10,7,70,5,436,821,17434,112293,Nothing,ADS,0.09424531400145497
OpenSSL_1.0.1g_client_regular,10,7,70,8,472,964,17439,112320,Nothing,ADS,0.09594321300392039
OpenSSL_1.0.1g_client_regular,10,7,70,7,481,895,20922,134763,Nothing,ADS,0.103715221004677
OpenSSL_1.0.1g_client_regular,10,7,70,7,477,940,10571,68121,Nothing,ADS,0.07895988300151657
OpenSSL_1.0.1g_client_regular,10,7,70,7,483,933,13994,90055,Nothing,ADS,0.08909820100234356
OpenSSL_1.0.1g_client_regular,10,7,70,6,423,793,10659,68754,Nothing,ADS,0.06321442000626121
OpenSSL_1.0.1g_client_regular,10,7,70,7,484,937,20939,134889,Nothing,ADS,0.11456793399702292
OpenSSL_1.0.1g_client_regular,10,7,70,7,472,916,10468,67423,Nothing,ADS,0.07640635498682968
OpenSSL_1.0.1g_client_regular,10,7,70,6,468,933,14063,90371,Nothing,ADS,0.07962344799307175
OpenSSL_1.0.1g_client_regular,10,7,70,7,465,943,21110,136240,Nothing,ADS,0.1111564300081227
OpenSSL_1.0.1g_client_regular,10,7,70,8,488,984,13982,89988,Nothing,ADS,0.08725045699975453
OpenSSL_1.0.1g_client_regular,10,7,70,7,458,891,14026,90420,Nothing,ADS,0.08117457501066383
OpenSSL_1.0.1g_client_regular,10,7,70,8,463,897,14016,90195,Nothing,ADS,0.08260950401017908
OpenSSL_1.0.1g_client_regular,10,7,70,7,495,993,10566,67952,Nothing,ADS,0.0853638660046272
OpenSSL_1.0.1g_client_regular,10,7,70,7,453,888,14096,90868,Nothing,ADS,0.08541093599342275
OpenSSL_1.0.1g_client_regular,10,7,70,7,423,839,10465,67403,Nothing,ADS,0.06352733199310023
OpenSSL_1.0.1g_client_regular,10,7,70,7,423,781,17446,112359,Nothing,ADS,0.08706802300002892
OpenSSL_1.0.1g_client_regular,10,7,70,7,480,950,17500,112794,Nothing,ADS,0.08855418700841255
OpenSSL_1.0.1g_client_regular,10,7,70,7,496,976,17507,112816,Nothing,ADS,0.1058867240062682
OpenSSL_1.0.1g_client_regular,10,7,70,8,457,950,20923,134771,Nothing,ADS,0.09847655400517397
OpenSSL_1.0.1g_client_regular,10,7,70,7,481,937,13971,89961,Nothing,ADS,0.08976049099874217
OpenSSL_1.0.1g_client_regular,10,7,70,7,492,980,17492,112621,Nothing,ADS,0.1084921830042731
OpenSSL_1.0.1g_client_regular,10,7,70,5,418,779,20923,134778,Nothing,ADS,0.09059069299837574
OpenSSL_1.0.1g_client_regular,10,7,70,8,448,859,20923,134764,Nothing,ADS,0.09802418701292481
OpenSSL_1.0.1g_client_regular,10,7,70,7,494,969,17450,112394,Nothing,ADS,0.1060492870019516
OpenSSL_1.0.1g_client_regular,10,7,70,8,416,766,17437,112311,Nothing,ADS,0.08720376899873372
OpenSSL_1.0.1g_client_regular,10,7,70,7,429,794,20965,135095,Nothing,ADS,0.09900190999906044
OpenSSL_1.0.1g_client_regular,10,7,70,7,421,787,17489,112710,Nothing,ADS,0.08780565501365345
OpenSSL_1.0.1g_client_regular,10,7,70,7,461,907,17442,112352,Nothing,ADS,0.08625511400168762
OpenSSL_1.0.1g_client_regular,10,7,70,7,479,960,20922,134761,Nothing,ADS,0.10537030099658296
OpenSSL_1.0.1g_client_regular,10,7,70,7,485,960,14000,90178,Nothing,ADS,0.09509939100826159
OpenSSL_1.0.1g_client_regular,10,7,70,6,429,798,17864,115406,Nothing,ADS,0.08479767000244465
OpenSSL_1.0.1g_client_regular,10,7,70,8,489,990,20923,134764,Nothing,ADS,0.10289848899992649
OpenSSL_1.0.1g_client_regular,10,7,70,7,466,914,20994,135313,Nothing,ADS,0.10804178300895728
OpenSSL_1.0.1g_client_regular,10,7,70,6,488,972,20927,134802,Nothing,ADS,0.11161906798952259
OpenSSL_1.0.1g_client_regular,10,7,70,7,476,953,14092,90747,Nothing,ADS,0.09208744300121907
OpenSSL_1.0.1g_client_regular,10,7,70,6,425,779,17483,112578,Nothing,ADS,0.08186584599025082
OpenSSL_1.0.1g_client_regular,10,7,70,7,476,929,17456,112425,Nothing,ADS,0.09931869601132348
OpenSSL_1.0.1g_client_regular,10,7,70,7,457,893,21011,135453,Nothing,ADS,0.10501176799880341
OpenSSL_1.0.1g_client_regular,10,7,70,7,472,947,14066,90493,Nothing,ADS,0.1097806820034748
OpenSSL_1.0.1g_client_regular,10,7,70,7,491,969,13991,90140,Nothing,ADS,0.09624011399864685
OpenSSL_1.0.1g_client_regular,10,7,70,7,479,946,17436,112305,Nothing,ADS,0.09606640499259811
OpenSSL_1.0.1g_client_regular,10,7,70,7,423,777,14025,90297,Nothing,ADS,0.07576836500084028
OpenSSL_1.0.1g_client_regular,10,7,70,9,230,632,17479,112497,SepSeq,ADS,0.07599393100827001
OpenSSL_1.0.1g_client_regular,10,7,70,7,224,607,13999,90098,SepSeq,ADS,0.06426575999648776
OpenSSL_1.0.1g_client_regular,10,7,70,5,194,576,20920,134753,SepSeq,ADS,0.07836929400218651
OpenSSL_1.0.1g_client_regular,10,7,70,6,225,642,14007,90147,SepSeq,ADS,0.06087462000141386
OpenSSL_1.0.1g_client_regular,10,7,70,7,214,589,17439,112325,SepSeq,ADS,0.06514838599832729
OpenSSL_1.0.1g_client_regular,10,7,70,5,201,481,13948,89843,SepSeq,ADS,0.05872307399113197
OpenSSL_1.0.1g_client_regular,10,7,70,7,219,637,13959,89907,SepSeq,ADS,0.06403558699821588
OpenSSL_1.0.1g_client_regular,10,7,70,7,232,659,14024,90267,SepSeq,ADS,0.06547630598652177
OpenSSL_1.0.1g_client_regular,10,7,70,7,201,630,10503,67592,SepSeq,ADS,0.04620768300083
OpenSSL_1.0.1g_client_regular,10,7,70,8,221,637,17599,113393,SepSeq,ADS,0.07434923599066678
OpenSSL_1.0.1g_client_regular,10,7,70,7,215,625,14034,90339,SepSeq,ADS,0.061849829988204874
OpenSSL_1.0.1g_client_regular,10,7,70,8,226,560,14198,91283,SepSeq,ADS,0.0661943019949831
OpenSSL_1.0.1g_client_regular,10,7,70,6,171,468,10576,67977,SepSeq,ADS,0.041674267005873844
OpenSSL_1.0.1g_client_regular,10,7,70,7,230,547,20922,134762,SepSeq,ADS,0.08383909398980904
OpenSSL_1.0.1g_client_regular,10,7,70,6,185,500,20971,135142,SepSeq,ADS,0.08106295800826047
OpenSSL_1.0.1g_client_regular,10,7,70,7,217,636,14028,90416,SepSeq,ADS,0.06316827799309976
OpenSSL_1.0.1g_client_regular,10,7,70,7,210,596,13968,89934,SepSeq,ADS,0.05967733099532779
OpenSSL_1.0.1g_client_regular,10,7,70,7,215,567,21074,135941,SepSeq,ADS,0.083933743997477
OpenSSL_1.0.1g_client_regular,10,7,70,6,207,639,17435,112299,SepSeq,ADS,0.06716596000478603
OpenSSL_1.0.1g_client_regular,10,7,70,6,206,511,21014,135499,SepSeq,ADS,0.07849760699900798
OpenSSL_1.0.1g_client_regular,10,7,70,7,236,628,21037,135676,SepSeq,ADS,0.08825909000006504
OpenSSL_1.0.1g_client_regular,10,7,70,6,205,628,10466,67406,SepSeq,ADS,0.04888006600958761
OpenSSL_1.0.1g_client_regular,10,7,70,8,242,678,20923,134764,SepSeq,ADS,0.0859245219908189
OpenSSL_1.0.1g_client_regular,10,7,70,7,188,482,17494,112773,SepSeq,ADS,0.07273185299709439
OpenSSL_1.0.1g_client_regular,10,7,70,8,228,638,17520,112936,SepSeq,ADS,0.07555170000705402
OpenSSL_1.0.1g_client_regular,10,7,70,4,205,506,17470,112589,SepSeq,ADS,0.06503739999607205
OpenSSL_1.0.1g_client_regular,10,7,70,6,206,552,20937,134880,SepSeq,ADS,0.07881131600879598
OpenSSL_1.0.1g_client_regular,10,7,70,7,204,536,20938,134885,SepSeq,ADS,0.08130496800004039
OpenSSL_1.0.1g_client_regular,10,7,70,8,224,641,13999,90068,SepSeq,ADS,0.05931837600655854
OpenSSL_1.0.1g_client_regular,10,7,70,8,252,701,14040,90377,SepSeq,ADS,0.06971578899538144
OpenSSL_1.0.1g_client_regular,10,7,70,7,225,558,20922,134760,SepSeq,ADS,0.08302699400519487
OpenSSL_1.0.1g_client_regular,10,7,70,7,199,575,13993,90116,SepSeq,ADS,0.06191600699094124
OpenSSL_1.0.1g_client_regular,10,7,70,8,223,587,20954,135007,SepSeq,ADS,0.08347684401087463
OpenSSL_1.0.1g_client_regular,10,7,70,7,217,626,17441,112341,SepSeq,ADS,0.0748101249919273
OpenSSL_1.0.1g_client_regular,10,7,70,8,229,582,17456,112394,SepSeq,ADS,0.07614611300232355
OpenSSL_1.0.1g_client_regular,10,7,70,8,244,626,21011,135466,SepSeq,ADS,0.08626080800604541
OpenSSL_1.0.1g_client_regular,10,7,70,8,223,623,20924,134770,SepSeq,ADS,0.08533997098857071
OpenSSL_1.0.1g_client_regular,10,7,70,8,260,682,17446,112373,SepSeq,ADS,0.0797289379988797
OpenSSL_1.0.1g_client_regular,10,7,70,7,205,622,21003,135396,SepSeq,ADS,0.08091081501333974
OpenSSL_1.0.1g_client_regular,10,7,70,8,231,627,20936,134864,SepSeq,ADS,0.08653362399491016
OpenSSL_1.0.1g_client_regular,10,7,70,7,212,538,20956,135020,SepSeq,ADS,0.08155098700080998
OpenSSL_1.0.1g_client_regular,10,7,70,7,233,659,17436,112300,SepSeq,ADS,0.06831897899974138
OpenSSL_1.0.1g_client_regular,10,7,70,8,247,678,17533,113000,SepSeq,ADS,0.07950781300314702
OpenSSL_1.0.1g_client_regular,10,7,70,7,220,637,17497,112713,SepSeq,ADS,0.07259783599874936
OpenSSL_1.0.1g_client_regular,10,7,70,7,217,635,17489,112717,SepSeq,ADS,0.07548139999562409
OpenSSL_1.0.1g_client_regular,10,7,70,8,224,617,10552,67899,SepSeq,ADS,0.05185647599864751
OpenSSL_1.0.1g_client_regular,10,7,70,7,206,600,13975,90012,SepSeq,ADS,0.06017575800069608
OpenSSL_1.0.1g_client_regular,10,7,70,7,224,612,20925,134782,SepSeq,ADS,0.08563030799268745
OpenSSL_1.0.1g_client_regular,10,7,70,6,117,413,13993,90049,SepSeq,ADS,0.04959380299260374
OpenSSL_1.0.1g_client_regular,10,7,70,8,232,658,10599,68238,SepSeq,ADS,0.056040914001641795
OpenSSL_1.0.1g_client_regular,10,7,70,8,220,635,20946,134932,SepSeq,ADS,0.08096106599259656
OpenSSL_1.0.1g_client_regular,10,7,70,8,246,669,14032,90315,SepSeq,ADS,0.06649485799425747
OpenSSL_1.0.1g_client_regular,10,7,70,7,201,552,10564,67906,SepSeq,ADS,0.05056754899851512
OpenSSL_1.0.1g_client_regular,10,7,70,7,214,574,13995,90074,SepSeq,ADS,0.07455171899346169
OpenSSL_1.0.1g_client_regular,10,7,70,7,219,633,17442,112350,SepSeq,ADS,0.07693531500990503
OpenSSL_1.0.1g_client_regular,10,7,70,7,237,650,17471,112500,SepSeq,ADS,0.0707643149944488
OpenSSL_1.0.1g_client_regular,10,7,70,8,214,628,14120,91114,SepSeq,ADS,0.0632266799948411
OpenSSL_1.0.1g_client_regular,10,7,70,6,201,615,13991,90098,SepSeq,ADS,0.05789514600473922
OpenSSL_1.0.1g_client_regular,10,7,70,7,223,613,13997,90133,SepSeq,ADS,0.0634907089988701
OpenSSL_1.0.1g_client_regular,10,7,70,7,207,536,20963,135074,SepSeq,ADS,0.08297065399528947
OpenSSL_1.0.1g_client_regular,10,7,70,7,189,506,20994,135324,SepSeq,ADS,0.08001135000085924
OpenSSL_1.0.1g_client_regular,10,7,70,7,214,632,21022,135560,SepSeq,ADS,0.08657619000587147
OpenSSL_1.0.1g_client_regular,10,7,70,8,238,651,14019,90227,SepSeq,ADS,0.06572232299367897
OpenSSL_1.0.1g_client_regular,10,7,70,7,194,563,20984,135245,SepSeq,ADS,0.08010744999046437
OpenSSL_1.0.1g_client_regular,10,7,70,6,226,661,13977,89969,SepSeq,ADS,0.05763966801168863
OpenSSL_1.0.1g_client_regular,10,7,70,6,207,548,13949,89846,SepSeq,ADS,0.05775237000489142
OpenSSL_1.0.1g_client_regular,10,7,70,7,210,621,17444,112345,SepSeq,ADS,0.07094897000933997
OpenSSL_1.0.1g_client_regular,10,7,70,8,234,569,17457,112397,SepSeq,ADS,0.07181749600567855
OpenSSL_1.0.1g_client_regular,10,7,70,6,187,589,13951,89857,SepSeq,ADS,0.05716827200376429
OpenSSL_1.0.1g_client_regular,10,7,70,5,168,511,14047,90463,SepSeq,ADS,0.049801200002548285
OpenSSL_1.0.1g_client_regular,10,7,70,7,214,649,20931,134831,SepSeq,ADS,0.08338674300466664
OpenSSL_1.0.1g_client_regular,10,7,70,8,230,637,14034,90350,SepSeq,ADS,0.0653756899992004
OpenSSL_1.0.1g_client_regular,10,7,70,7,182,570,17436,112309,SepSeq,ADS,0.06981179300055373
OpenSSL_1.0.1g_client_regular,10,7,70,8,237,664,17437,112309,SepSeq,ADS,0.07386602800397668
OpenSSL_1.0.1g_client_regular,10,7,70,8,245,648,17455,112439,SepSeq,ADS,0.07712451698898803
OpenSSL_1.0.1g_client_regular,10,7,70,7,208,597,17514,112856,SepSeq,ADS,0.07255577899923082
OpenSSL_1.0.1g_client_regular,10,7,70,5,180,584,13948,89843,SepSeq,ADS,0.05294909299118444
OpenSSL_1.0.1g_client_regular,10,7,70,7,192,535,17456,112465,SepSeq,ADS,0.07155808599782176
OpenSSL_1.0.1g_client_regular,10,7,70,7,227,661,17584,113476,SepSeq,ADS,0.07813947000249755
OpenSSL_1.0.1g_client_regular,10,7,70,6,221,598,20923,134772,SepSeq,ADS,0.079922302000341
OpenSSL_1.0.1g_client_regular,10,7,70,9,239,668,10527,67686,SepSeq,ADS,0.054418325002188794
OpenSSL_1.0.1g_client_regular,10,7,70,7,223,620,14037,90345,SepSeq,ADS,0.06287092099955771
OpenSSL_1.0.1g_client_regular,10,7,70,8,231,644,13975,89965,SepSeq,ADS,0.06253071399987675
OpenSSL_1.0.1g_client_regular,10,7,70,8,233,629,20942,134909,SepSeq,ADS,0.08493573000305332
OpenSSL_1.0.1g_client_regular,10,7,70,7,234,652,10517,67712,SepSeq,ADS,0.052001284988364205
OpenSSL_1.0.1g_client_regular,10,7,70,8,242,572,20923,134763,SepSeq,ADS,0.08678797898755874
OpenSSL_1.0.1g_client_regular,10,7,70,5,190,489,17643,113593,SepSeq,ADS,0.06878776499070227
OpenSSL_1.0.1g_client_regular,10,7,70,7,223,647,10653,68696,SepSeq,ADS,0.051530308002838865
OpenSSL_1.0.1g_client_regular,10,7,70,7,212,644,21019,135527,SepSeq,ADS,0.08302548500068951
OpenSSL_1.0.1g_client_regular,10,7,70,5,217,638,20920,134753,SepSeq,ADS,0.07950120499299373
OpenSSL_1.0.1g_client_regular,10,7,70,7,228,672,20958,135042,SepSeq,ADS,0.08801527600735426
OpenSSL_1.0.1g_client_regular,10,7,70,8,228,637,20923,134766,SepSeq,ADS,0.0882652500004042
OpenSSL_1.0.1g_client_regular,10,7,70,7,215,612,17589,113507,SepSeq,ADS,0.07721854900592007
OpenSSL_1.0.1g_client_regular,10,7,70,8,235,561,20923,134765,SepSeq,ADS,0.08640235000348184
OpenSSL_1.0.1g_client_regular,10,7,70,8,222,638,17437,112306,SepSeq,ADS,0.07235696399584413
OpenSSL_1.0.1g_client_regular,10,7,70,9,199,600,14023,90206,SepSeq,ADS,0.06594123100512661
OpenSSL_1.0.1g_client_regular,10,7,70,6,197,525,14080,90683,SepSeq,ADS,0.05870044899347704
OpenSSL_1.0.1g_client_regular,10,7,70,7,177,521,17436,112302,SepSeq,ADS,0.06346341600874439
OpenSSL_1.0.1g_client_regular,10,7,70,7,215,635,20933,134843,SepSeq,ADS,0.08180120399629232
OpenSSL_1.0.1g_client_regular,10,7,70,8,230,635,14076,90547,SepSeq,ADS,0.06870278899441473
OpenSSL_1.0.1g_client_regular,10,7,70,7,458,817,20952,134991,ADS,ADS,0.10529587199562229
OpenSSL_1.0.1g_client_regular,10,7,70,7,424,709,14065,90403,ADS,ADS,0.07094775399309583
OpenSSL_1.0.1g_client_regular,10,7,70,7,460,814,17543,112900,ADS,ADS,0.08625542899244465
OpenSSL_1.0.1g_client_regular,10,7,70,6,427,693,17521,112980,ADS,ADS,0.08330757400835864
OpenSSL_1.0.1g_client_regular,10,7,70,7,458,827,14011,90171,ADS,ADS,0.08382280101068318
OpenSSL_1.0.1g_client_regular,10,7,70,6,395,615,20921,134759,ADS,ADS,0.09278328099753708
OpenSSL_1.0.1g_client_regular,10,7,70,7,475,842,17505,112836,ADS,ADS,0.09686732399859466
OpenSSL_1.0.1g_client_regular,10,7,70,7,471,852,13974,90002,ADS,ADS,0.09417855000356212
OpenSSL_1.0.1g_client_regular,10,7,70,7,483,869,13984,90087,ADS,ADS,0.08752214700507466
OpenSSL_1.0.1g_client_regular,10,7,70,6,405,647,10562,67923,ADS,ADS,0.05877057000179775
OpenSSL_1.0.1g_client_regular,10,7,70,7,438,772,20922,134763,ADS,ADS,0.09381855599349365
OpenSSL_1.0.1g_client_regular,10,7,70,7,476,855,20922,134761,ADS,ADS,0.09837505099130794
OpenSSL_1.0.1g_client_regular,10,7,70,7,473,840,17456,112413,ADS,ADS,0.09819024700846057
OpenSSL_1.0.1g_client_regular,10,7,70,7,464,834,17472,112574,ADS,ADS,0.09471175400540233
OpenSSL_1.0.1g_client_regular,10,7,70,7,464,834,14018,90212,ADS,ADS,0.08357671000703704
OpenSSL_1.0.1g_client_regular,10,7,70,7,482,863,17476,112522,ADS,ADS,0.0996331500064116
OpenSSL_1.0.1g_client_regular,10,7,70,7,439,757,20939,134893,ADS,ADS,0.0958149620128097
OpenSSL_1.0.1g_client_regular,10,7,70,7,450,808,20922,134765,ADS,ADS,0.10365920899494085
OpenSSL_1.0.1g_client_regular,10,7,70,7,456,808,10522,67715,ADS,ADS,0.06615620500815567
OpenSSL_1.0.1g_client_regular,10,7,70,7,445,821,14070,90579,ADS,ADS,0.08042947499779984
OpenSSL_1.0.1g_client_regular,10,7,70,6,460,815,20922,134763,ADS,ADS,0.10002932399220299
OpenSSL_1.0.1g_client_regular,10,7,70,7,471,849,14146,91383,ADS,ADS,0.08402279899746645
OpenSSL_1.0.1g_client_regular,10,7,70,7,462,819,14006,90096,ADS,ADS,0.07418934300949331
