name,learned,rounds,num_states,num_inputs,learn_inputs,learn_resets,test_inputs,test_resets,ads_score,learning_algorithm,time_taken,seed
10_learnresult_MasterCard_fix.dot,true,4,6,14,642,163,0,0,0,lsharp_SepSeq_SepSeq, 0.006092061, 100
10_learnresult_MasterCard_fix.dot,true,5,6,14,646,169,0,0,0,lsharp_SepSeq_SepSeq, 0.006397821, 158
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005956964, 216
10_learnresult_MasterCard_fix.dot,true,4,6,14,652,165,0,0,0,lsharp_SepSeq_SepSeq, 0.006389238, 245
10_learnresult_MasterCard_fix.dot,true,5,6,14,681,176,0,0,0,lsharp_SepSeq_SepSeq, 0.006314582, 359
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.00576849, 366
10_learnresult_MasterCard_fix.dot,true,5,6,14,671,174,0,0,0,lsharp_SepSeq_SepSeq, 0.00606858, 470
10_learnresult_MasterCard_fix.dot,true,3,6,14,598,144,0,0,0,lsharp_SepSeq_SepSeq, 0.005124775, 560
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005913899, 578
10_learnresult_MasterCard_fix.dot,true,3,6,14,572,139,0,0,0,lsharp_SepSeq_SepSeq, 0.005342129, 580
10_learnresult_MasterCard_fix.dot,true,3,6,14,563,137,0,0,0,lsharp_SepSeq_SepSeq, 0.005437896, 597
10_learnresult_MasterCard_fix.dot,true,3,6,14,727,187,0,0,0,lsharp_SepSeq_SepSeq, 0.005115147, 661
10_learnresult_MasterCard_fix.dot,true,3,6,14,724,186,0,0,0,lsharp_SepSeq_SepSeq, 0.005118899, 689
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005355235, 692
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005494486, 783
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005406401, 818
10_learnresult_MasterCard_fix.dot,true,3,6,14,613,147,0,0,0,lsharp_SepSeq_SepSeq, 0.005350905, 879
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005543813, 930
10_learnresult_MasterCard_fix.dot,true,4,6,14,642,163,0,0,0,lsharp_SepSeq_SepSeq, 0.005315135, 968
10_learnresult_MasterCard_fix.dot,true,4,6,14,642,163,0,0,0,lsharp_SepSeq_SepSeq, 0.005689071, 995
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.006024767, 1004
10_learnresult_MasterCard_fix.dot,true,3,6,14,607,146,0,0,0,lsharp_SepSeq_SepSeq, 0.005194693, 1005
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005414638, 1190
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005586224, 1205
10_learnresult_MasterCard_fix.dot,true,5,6,14,676,175,0,0,0,lsharp_SepSeq_SepSeq, 0.005598348, 1257
10_learnresult_MasterCard_fix.dot,true,4,6,14,724,186,0,0,0,lsharp_SepSeq_SepSeq, 0.005364697, 1320
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005405356, 1534
10_learnresult_MasterCard_fix.dot,true,3,6,14,634,151,0,0,0,lsharp_SepSeq_SepSeq, 0.00510174, 1541
10_learnresult_MasterCard_fix.dot,true,5,6,14,686,177,0,0,0,lsharp_SepSeq_SepSeq, 0.005705526, 1596
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005587806, 1607
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005404126, 1665
10_learnresult_MasterCard_fix.dot,true,3,6,14,740,189,0,0,0,lsharp_SepSeq_SepSeq, 0.004990333, 1836
10_learnresult_MasterCard_fix.dot,true,5,6,14,671,174,0,0,0,lsharp_SepSeq_SepSeq, 0.005695896, 1989
10_learnresult_MasterCard_fix.dot,true,4,6,14,622,159,0,0,0,lsharp_SepSeq_SepSeq, 0.005597065, 2015
10_learnresult_MasterCard_fix.dot,true,3,6,14,576,145,0,0,0,lsharp_SepSeq_SepSeq, 0.004959906, 2143
10_learnresult_MasterCard_fix.dot,true,3,6,14,561,141,0,0,0,lsharp_SepSeq_SepSeq, 0.005128077, 2147
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005525906, 2199
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005171823, 2221
10_learnresult_MasterCard_fix.dot,true,3,6,14,758,193,0,0,0,lsharp_SepSeq_SepSeq, 0.00551285, 2263
10_learnresult_MasterCard_fix.dot,true,5,6,14,676,175,0,0,0,lsharp_SepSeq_SepSeq, 0.005686597, 2283
10_learnresult_MasterCard_fix.dot,true,5,6,14,681,176,0,0,0,lsharp_SepSeq_SepSeq, 0.005568955, 2365
10_learnresult_MasterCard_fix.dot,true,4,6,14,702,181,0,0,0,lsharp_SepSeq_SepSeq, 0.005146466, 2370
10_learnresult_MasterCard_fix.dot,true,4,6,14,712,183,0,0,0,lsharp_SepSeq_SepSeq, 0.005225348, 2408
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005104363, 2495
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005327282, 2528
10_learnresult_MasterCard_fix.dot,true,5,6,14,681,176,0,0,0,lsharp_SepSeq_SepSeq, 0.005739246, 2554
10_learnresult_MasterCard_fix.dot,true,4,6,14,622,159,0,0,0,lsharp_SepSeq_SepSeq, 0.005695255, 2558
10_learnresult_MasterCard_fix.dot,true,4,6,14,642,163,0,0,0,lsharp_SepSeq_SepSeq, 0.005556479, 2561
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.00525286, 2588
10_learnresult_MasterCard_fix.dot,true,4,6,14,657,166,0,0,0,lsharp_SepSeq_SepSeq, 0.006093436, 2610
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005162163, 2619
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005439051, 2679
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005355686, 2773
10_learnresult_MasterCard_fix.dot,true,5,6,14,697,180,0,0,0,lsharp_SepSeq_SepSeq, 0.005813873, 2816
10_learnresult_MasterCard_fix.dot,true,5,6,14,671,174,0,0,0,lsharp_SepSeq_SepSeq, 0.005847532, 2950
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005275926, 2966
10_learnresult_MasterCard_fix.dot,true,5,6,14,681,176,0,0,0,lsharp_SepSeq_SepSeq, 0.005553128, 2969
10_learnresult_MasterCard_fix.dot,true,5,6,14,700,181,0,0,0,lsharp_SepSeq_SepSeq, 0.005749045, 2983
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.00535604, 3044
10_learnresult_MasterCard_fix.dot,true,4,6,14,657,166,0,0,0,lsharp_SepSeq_SepSeq, 0.005462696, 3101
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005741984, 3131
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005472179, 3147
10_learnresult_MasterCard_fix.dot,true,4,6,14,704,182,0,0,0,lsharp_SepSeq_SepSeq, 0.00493514, 3169
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005540782, 3209
10_learnresult_MasterCard_fix.dot,true,4,6,14,733,188,0,0,0,lsharp_SepSeq_SepSeq, 0.005514647, 3211
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005804407, 3213
10_learnresult_MasterCard_fix.dot,true,3,6,14,550,139,0,0,0,lsharp_SepSeq_SepSeq, 0.004935553, 3235
10_learnresult_MasterCard_fix.dot,true,5,6,14,671,174,0,0,0,lsharp_SepSeq_SepSeq, 0.00577727, 3265
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005428578, 3350
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005372386, 3383
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.005445765, 3415
10_learnresult_MasterCard_fix.dot,true,4,6,14,720,185,0,0,0,lsharp_SepSeq_SepSeq, 0.004951495, 3444
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005382117, 3496
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005474484, 3528
10_learnresult_MasterCard_fix.dot,true,5,6,14,729,191,0,0,0,lsharp_SepSeq_SepSeq, 0.005831827, 3588
10_learnresult_MasterCard_fix.dot,true,5,6,14,735,193,0,0,0,lsharp_SepSeq_SepSeq, 0.006256086, 3658
10_learnresult_MasterCard_fix.dot,true,4,6,14,700,181,0,0,0,lsharp_SepSeq_SepSeq, 0.005659179, 3743
10_learnresult_MasterCard_fix.dot,true,5,6,14,671,174,0,0,0,lsharp_SepSeq_SepSeq, 0.005876507, 3769
10_learnresult_MasterCard_fix.dot,true,4,6,14,657,166,0,0,0,lsharp_SepSeq_SepSeq, 0.006267266, 3806
10_learnresult_MasterCard_fix.dot,true,5,6,14,686,177,0,0,0,lsharp_SepSeq_SepSeq, 0.00568591, 3809
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.00501602, 3900
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,162,0,0,0,lsharp_SepSeq_SepSeq, 0.004916812, 3980
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005280248, 4094
10_learnresult_MasterCard_fix.dot,true,5,6,14,666,173,0,0,0,lsharp_SepSeq_SepSeq, 0.005785976, 4179
10_learnresult_MasterCard_fix.dot,true,5,6,14,666,173,0,0,0,lsharp_SepSeq_SepSeq, 0.006096125, 4358
10_learnresult_MasterCard_fix.dot,true,4,6,14,590,147,0,0,0,lsharp_SepSeq_SepSeq, 0.005053984, 4370
10_learnresult_MasterCard_fix.dot,true,4,6,14,584,146,0,0,0,lsharp_SepSeq_SepSeq, 0.00550343, 4447
10_learnresult_MasterCard_fix.dot,true,4,6,14,647,164,0,0,0,lsharp_SepSeq_SepSeq, 0.005567657, 4467
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.005529159, 4535
10_learnresult_MasterCard_fix.dot,true,4,6,14,642,163,0,0,0,lsharp_SepSeq_SepSeq, 0.005860666, 4550
10_learnresult_MasterCard_fix.dot,true,5,6,14,671,174,0,0,0,lsharp_SepSeq_SepSeq, 0.005726846, 4588
10_learnresult_MasterCard_fix.dot,true,4,6,14,642,163,0,0,0,lsharp_SepSeq_SepSeq, 0.005730412, 4632
10_learnresult_MasterCard_fix.dot,true,4,6,14,580,145,0,0,0,lsharp_SepSeq_SepSeq, 0.005693709, 4646
10_learnresult_MasterCard_fix.dot,true,5,6,14,671,174,0,0,0,lsharp_SepSeq_SepSeq, 0.005614102, 4689
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005578112, 4782
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,161,0,0,0,lsharp_SepSeq_SepSeq, 0.00575834, 4845
10_learnresult_MasterCard_fix.dot,true,4,6,14,712,184,0,0,0,lsharp_SepSeq_SepSeq, 0.005132809, 4948
10_learnresult_MasterCard_fix.dot,true,4,6,14,627,160,0,0,0,lsharp_SepSeq_SepSeq, 0.005672084, 5102
10_learnresult_MasterCard_fix.dot,true,5,6,14,676,175,0,0,0,lsharp_SepSeq_SepSeq, 0.005460821, 5409
10_learnresult_MasterCard_fix.dot,true,4,6,14,638,161,0,0,0,lsharp_SepSeq_Ads, 0.007860482, 81
10_learnresult_MasterCard_fix.dot,true,5,6,14,673,174,0,0,0,lsharp_SepSeq_Ads, 0.008729843, 100
10_learnresult_MasterCard_fix.dot,true,4,6,14,633,160,0,0,0,lsharp_SepSeq_Ads, 0.007475492, 158
10_learnresult_MasterCard_fix.dot,true,5,6,14,676,174,0,0,0,lsharp_SepSeq_Ads, 0.008549944, 216
10_learnresult_MasterCard_fix.dot,true,4,6,14,640,161,0,0,0,lsharp_SepSeq_Ads, 0.008249247, 245
10_learnresult_MasterCard_fix.dot,true,3,6,14,616,146,0,0,0,lsharp_SepSeq_Ads, 0.007975867, 359
10_learnresult_MasterCard_fix.dot,true,4,6,14,743,189,0,0,0,lsharp_SepSeq_Ads, 0.008464246, 366
10_learnresult_MasterCard_fix.dot,true,3,6,14,551,138,0,0,0,lsharp_SepSeq_Ads, 0.006963754, 470
10_learnresult_MasterCard_fix.dot,true,5,6,14,675,174,0,0,0,lsharp_SepSeq_Ads, 0.007936529, 560
10_learnresult_MasterCard_fix.dot,true,4,6,14,716,183,0,0,0,lsharp_SepSeq_Ads, 0.00999218, 578
10_learnresult_MasterCard_fix.dot,true,3,6,14,593,142,0,0,0,lsharp_SepSeq_Ads, 0.007103224, 580
10_learnresult_MasterCard_fix.dot,true,5,6,14,679,175,0,0,0,lsharp_SepSeq_Ads, 0.009052852, 597
10_learnresult_MasterCard_fix.dot,true,4,6,14,631,160,0,0,0,lsharp_SepSeq_Ads, 0.007891576, 661
10_learnresult_MasterCard_fix.dot,true,4,6,14,719,184,0,0,0,lsharp_SepSeq_Ads, 0.008734243, 689
10_learnresult_MasterCard_fix.dot,true,4,6,14,634,161,0,0,0,lsharp_SepSeq_Ads, 0.00784181, 692
10_learnresult_MasterCard_fix.dot,true,5,6,14,670,173,0,0,0,lsharp_SepSeq_Ads, 0.008857404, 783
10_learnresult_MasterCard_fix.dot,true,4,6,14,631,160,0,0,0,lsharp_SepSeq_Ads, 0.008394607, 818
10_learnresult_MasterCard_fix.dot,true,5,6,14,681,175,0,0,0,lsharp_SepSeq_Ads, 0.008071972, 879
10_learnresult_MasterCard_fix.dot,true,4,6,14,629,160,0,0,0,lsharp_SepSeq_Ads, 0.007133474, 930
10_learnresult_MasterCard_fix.dot,true,4,6,14,634,161,0,0,0,lsharp_SepSeq_Ads, 0.007946798, 968
10_learnresult_MasterCard_fix.dot,true,4,6,14,633,160,0,0,0,lsharp_SepSeq_Ads, 0.007879646, 995
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,161,0,0,0,lsharp_SepSeq_Ads, 0.008317498, 1004
10_learnresult_MasterCard_fix.dot,true,4,6,14,585,145,0,0,0,lsharp_SepSeq_Ads, 0.008757062, 1005
10_learnresult_MasterCard_fix.dot,true,4,6,14,629,160,0,0,0,lsharp_SepSeq_Ads, 0.007988044, 1190
10_learnresult_MasterCard_fix.dot,true,4,6,14,643,162,0,0,0,lsharp_SepSeq_Ads, 0.008065837, 1205
10_learnresult_MasterCard_fix.dot,true,5,6,14,676,174,0,0,0,lsharp_SepSeq_Ads, 0.008385273, 1257
10_learnresult_MasterCard_fix.dot,true,4,6,14,722,185,0,0,0,lsharp_SepSeq_Ads, 0.00895106, 1320
10_learnresult_MasterCard_fix.dot,true,4,6,14,640,161,0,0,0,lsharp_SepSeq_Ads, 0.00837333, 1534
10_learnresult_MasterCard_fix.dot,true,4,6,14,717,183,0,0,0,lsharp_SepSeq_Ads, 0.010101926, 1541
10_learnresult_MasterCard_fix.dot,true,4,6,14,683,176,0,0,0,lsharp_SepSeq_Ads, 0.009088668, 1596
10_learnresult_MasterCard_fix.dot,true,4,6,14,631,160,0,0,0,lsharp_SepSeq_Ads, 0.009468875, 1607
10_learnresult_MasterCard_fix.dot,true,4,6,14,648,163,0,0,0,lsharp_SepSeq_Ads, 0.008731613, 1665
10_learnresult_MasterCard_fix.dot,true,4,6,14,640,161,0,0,0,lsharp_SepSeq_Ads, 0.0083155, 1836
10_learnresult_MasterCard_fix.dot,true,4,6,14,592,147,0,0,0,lsharp_SepSeq_Ads, 0.008618769, 1989
10_learnresult_MasterCard_fix.dot,true,4,6,14,630,160,0,0,0,lsharp_SepSeq_Ads, 0.008675896, 2015
10_learnresult_MasterCard_fix.dot,true,4,6,14,635,161,0,0,0,lsharp_SepSeq_Ads, 0.008623857, 2143
10_learnresult_MasterCard_fix.dot,true,3,6,14,571,142,0,0,0,lsharp_SepSeq_Ads, 0.007494572, 2147
10_learnresult_MasterCard_fix.dot,true,4,6,14,705,181,0,0,0,lsharp_SepSeq_Ads, 0.008277005, 2199
10_learnresult_MasterCard_fix.dot,true,3,6,14,558,135,0,0,0,lsharp_SepSeq_Ads, 0.008039817, 2221
10_learnresult_MasterCard_fix.dot,true,3,6,14,551,138,0,0,0,lsharp_SepSeq_Ads, 0.007364724, 2263
10_learnresult_MasterCard_fix.dot,true,4,6,14,651,164,0,0,0,lsharp_SepSeq_Ads, 0.009016903, 2283
10_learnresult_MasterCard_fix.dot,true,5,6,14,668,173,0,0,0,lsharp_SepSeq_Ads, 0.00840441, 2365
10_learnresult_MasterCard_fix.dot,true,4,6,14,646,163,0,0,0,lsharp_SepSeq_Ads, 0.007756239, 2370
10_learnresult_MasterCard_fix.dot,true,4,6,14,631,160,0,0,0,lsharp_SepSeq_Ads, 0.008595823, 2408
10_learnresult_MasterCard_fix.dot,true,4,6,14,640,162,0,0,0,lsharp_SepSeq_Ads, 0.00842961, 2495
10_learnresult_MasterCard_fix.dot,true,4,6,14,633,160,0,0,0,lsharp_SepSeq_Ads, 0.007200871, 2528
10_learnresult_MasterCard_fix.dot,true,4,6,14,633,160,0,0,0,lsharp_SepSeq_Ads, 0.008206142, 2554
10_learnresult_MasterCard_fix.dot,true,3,6,14,576,138,0,0,0,lsharp_SepSeq_Ads, 0.006495979, 2558
10_learnresult_MasterCard_fix.dot,true,4,6,14,631,160,0,0,0,lsharp_SepSeq_Ads, 0.006929352, 2561
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,161,0,0,0,lsharp_SepSeq_Ads, 0.008057093, 2588
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,161,0,0,0,lsharp_SepSeq_Ads, 0.008408041, 2610
10_learnresult_MasterCard_fix.dot,true,4,6,14,642,162,0,0,0,lsharp_SepSeq_Ads, 0.008182436, 2619
10_learnresult_MasterCard_fix.dot,true,4,6,14,588,146,0,0,0,lsharp_SepSeq_Ads, 0.007819089, 2679
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,161,0,0,0,lsharp_SepSeq_Ads, 0.007837173, 2773
10_learnresult_MasterCard_fix.dot,true,4,6,14,732,187,0,0,0,lsharp_SepSeq_Ads, 0.009781847, 2816
10_learnresult_MasterCard_fix.dot,true,4,6,14,640,161,0,0,0,lsharp_SepSeq_Ads, 0.008298618, 2950
10_learnresult_MasterCard_fix.dot,true,4,6,14,637,161,0,0,0,lsharp_SepSeq_Ads, 0.008004524, 2966
10_learnresult_MasterCard_fix.dot,true,4,6,14,716,183,0,0,0,lsharp_SepSeq_Ads, 0.009711206, 2969
10_learnresult_MasterCard_fix.dot,true,5,6,14,670,173,0,0,0,lsharp_SepSeq_Ads, 0.00854896, 2983
10_learnresult_MasterCard_fix.dot,true,4,6,14,574,143,0,0,0,lsharp_SepSeq_Ads, 0.007888467, 3044
10_learnresult_MasterCard_fix.dot,true,4,6,14,633,160,0,0,0,lsharp_SepSeq_Ads, 0.008379854, 3101
10_learnresult_MasterCard_fix.dot,true,4,6,14,629,160,0,0,0,lsharp_SepSeq_Ads, 0.007183979, 3131
10_learnresult_MasterCard_fix.dot,true,4,6,14,703,180,0,0,0,lsharp_SepSeq_Ads, 0.008209367, 3147
10_learnresult_MasterCard_fix.dot,true,4,6,14,631,160,0,0,0,lsharp_SepSeq_Ads, 0.008312307, 3169
10_learnresult_MasterCard_fix.dot,true,4,6,14,640,162,0,0,0,lsharp_SepSeq_Ads, 0.007523418, 3209
10_learnresult_MasterCard_fix.dot,true,5,6,14,578,144,0,0,0,lsharp_SepSeq_Ads, 0.008283487, 3211
10_learnresult_MasterCard_fix.dot,true,4,6,14,630,160,0,0,0,lsharp_SepSeq_Ads, 0.008100748, 3213
10_learnresult_MasterCard_fix.dot,true,3,6,14,555,139,0,0,0,lsharp_SepSeq_Ads, 0.007435374, 3235
10_learnresult_MasterCard_fix.dot,true,4,6,14,645,163,0,0,0,lsharp_SepSeq_Ads, 0.007636849, 3265
10_learnresult_MasterCard_fix.dot,true,4,6,14,646,162,0,0,0,lsharp_SepSeq_Ads, 0.007957132, 3350
10_learnresult_MasterCard_fix.dot,true,5,6,14,699,178,0,0,0,lsharp_SepSeq_Ads, 0.010460751, 3383
10_learnresult_MasterCard_fix.dot,true,4,6,14,633,160,0,0,0,lsharp_SepSeq_Ads, 0.008950398, 3415
10_learnresult_MasterCard_fix.dot,true,4,6,14,633,160,0,0,0,lsharp_SepSeq_Ads, 0.00894357, 3444
10_learnresult_MasterCard_fix.dot,true,5,6,14,673,174,0,0,0,lsharp_SepSeq_Ads, 0.008839654, 3496
10_learnresult_MasterCard_fix.dot,true,4,6,14,621,158,0,0,0,lsharp_SepSeq_Ads, 0.007763782, 3528
10_learnresult_MasterCard_fix.dot,true,5,6,14,626,159,0,0,0,lsharp_SepSeq_Ads, 0.00832845, 3588
10_learnresult_MasterCard_fix.dot,true,5,6,14,674,174,0,0,0,lsharp_SepSeq_Ads, 0.008584196, 3658
10_learnresult_MasterCard_fix.dot,true,4,6,14,602,149,0,0,0,lsharp_SepSeq_Ads, 0.008264732, 3743
10_learnresult_MasterCard_fix.dot,true,4,6,14,591,147,0,0,0,lsharp_SepSeq_Ads, 0.00789399, 3769
10_learnresult_MasterCard_fix.dot,true,5,6,14,676,174,0,0,0,lsharp_SepSeq_Ads, 0.008643565, 3806
10_learnresult_MasterCard_fix.dot,true,5,6,14,746,194,0,0,0,lsharp_SepSeq_Ads, 0.009084224, 3809
10_learnresult_MasterCard_fix.dot,true,5,6,14,702,181,0,0,0,lsharp_SepSeq_Ads, 0.00939863, 3900
10_learnresult_MasterCard_fix.dot,true,4,6,14,585,146,0,0,0,lsharp_SepSeq_Ads, 0.007857396, 3980
10_learnresult_MasterCard_fix.dot,true,4,6,14,641,162,0,0,0,lsharp_SepSeq_Ads, 0.008400787, 4094
10_learnresult_MasterCard_fix.dot,true,4,6,14,633,160,0,0,0,lsharp_SepSeq_Ads, 0.007068992, 4179
10_learnresult_MasterCard_fix.dot,true,4,6,14,631,160,0,0,0,lsharp_SepSeq_Ads, 0.007994359, 4358
10_learnresult_MasterCard_fix.dot,true,4,6,14,650,164,0,0,0,lsharp_SepSeq_Ads, 0.00825479, 4370
10_learnresult_MasterCard_fix.dot,true,4,6,14,639,162,0,0,0,lsharp_SepSeq_Ads, 0.007970996, 4447
10_learnresult_MasterCard_fix.dot,true,3,6,14,546,137,0,0,0,lsharp_SepSeq_Ads, 0.008014618, 4467
10_learnresult_MasterCard_fix.dot,true,4,6,14,635,161,0,0,0,lsharp_SepSeq_Ads, 0.007704177, 4535
10_learnresult_MasterCard_fix.dot,true,4,6,14,655,164,0,0,0,lsharp_SepSeq_Ads, 0.008872696, 4550
10_learnresult_MasterCard_fix.dot,true,5,6,14,675,174,0,0,0,lsharp_SepSeq_Ads, 0.009330948, 4588
10_learnresult_MasterCard_fix.dot,true,5,6,14,668,173,0,0,0,lsharp_SepSeq_Ads, 0.008204782, 4632
10_learnresult_MasterCard_fix.dot,true,4,6,14,709,182,0,0,0,lsharp_SepSeq_Ads, 0.008757708, 4646
10_learnresult_MasterCard_fix.dot,true,3,6,14,642,152,0,0,0,lsharp_SepSeq_Ads, 0.007876472, 4689
10_learnresult_MasterCard_fix.dot,true,4,6,14,631,160,0,0,0,lsharp_SepSeq_Ads, 0.007079995, 4782
10_learnresult_MasterCard_fix.dot,true,4,6,14,634,161,0,0,0,lsharp_SepSeq_Ads, 0.007430361, 4845
10_learnresult_MasterCard_fix.dot,true,5,6,14,681,175,0,0,0,lsharp_SepSeq_Ads, 0.009322167, 4948
10_learnresult_MasterCard_fix.dot,true,4,6,14,629,160,0,0,0,lsharp_SepSeq_Ads, 0.006860214, 5102
10_learnresult_MasterCard_fix.dot,true,4,6,14,643,162,0,0,0,lsharp_SepSeq_Ads, 0.008327096, 5409
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,160,0,0,0,lsharp_Ads_SepSeq, 0.018107357, 81
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,160,0,0,0,lsharp_Ads_SepSeq, 0.01851315, 100
10_learnresult_MasterCard_fix.dot,true,4,6,14,641,160,0,0,0,lsharp_Ads_SepSeq, 0.017530913, 158
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,160,0,0,0,lsharp_Ads_SepSeq, 0.018340518, 216
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,160,0,0,0,lsharp_Ads_SepSeq, 0.018033094, 245
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,162,0,0,0,lsharp_Ads_SepSeq, 0.018695164, 359
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,162,0,0,0,lsharp_Ads_SepSeq, 0.018140391, 366
10_learnresult_MasterCard_fix.dot,true,4,6,14,641,160,0,0,0,lsharp_Ads_SepSeq, 0.017583375, 470
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,162,0,0,0,lsharp_Ads_SepSeq, 0.018277773, 560
10_learnresult_MasterCard_fix.dot,true,4,6,14,632,157,0,0,0,lsharp_Ads_SepSeq, 0.017476322, 578
10_learnresult_MasterCard_fix.dot,true,4,6,14,640,157,0,0,0,lsharp_Ads_SepSeq, 0.017682884, 580
10_learnresult_MasterCard_fix.dot,true,4,6,14,641,160,0,0,0,lsharp_Ads_SepSeq, 0.017994756, 597
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,160,0,0,0,lsharp_Ads_SepSeq, 0.019543345, 661
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,160,0,0,0,lsharp_Ads_SepSeq, 0.018617959, 689
10_learnresult_MasterCard_fix.dot,true,4,6,14,642,159,0,0,0,lsharp_Ads_SepSeq, 0.018411449, 692
10_learnresult_MasterCard_fix.dot,true,4,6,14,641,160,0,0,0,lsharp_Ads_SepSeq, 0.01754296, 783
10_learnresult_MasterCard_fix.dot,true,4,6,14,641,160,0,0,0,lsharp_Ads_SepSeq, 0.018292154, 818
10_learnresult_MasterCard_fix.dot,true,4,6,14,649,160,0,0,0,lsharp_Ads_SepSeq, 0.019829908, 879
10_learnresult_MasterCard_fix.dot,true,4,6,14,652,161,0,0,0,lsharp_Ads_SepSeq, 0.01982583, 930
10_learnresult_MasterCard_fix.dot,true,4,6,14,644,161,0,0,0,lsharp_Ads_SepSeq, 0.019050995, 968
